ID;Descrição;Preço em R$
250;HD Seagate 4TB SkyHawk Surveillance, 5900 RPM, Cachê 64MB, 3.5, SATA III;R$ 1.127,64
251;HD WD Red 10TB Plus NAS, 3.5', SATA - WD101EFBX;R$ 1.898,99
252;Adaptador Placa Conector Conversor Para SSD M2 NVMe PCI-e 3.0 e 4.0, SSU, Dissipador De Calor, Em Alumínio, Preto;R$ 84,90
253;HD Western Digital 2TB Purple Surveillance, 3.5 Pol, 64MB - Wd23purz;R$ 637,00
254;Case para HD Knup, Para Notebook, 2.5, USB 2.0 - KP-HD001;R$ 38,94
255;"Case Exbom Cghd-10 HD 2.5""";R$ 27,46
256;Hd Externo Portátil Seagate Expansion, 1TB, Usb 3.0, Preto - Stkm1000400;R$ 560,50
257;Storage Nas Asustor Lockerstor 12rd As6512rd Intel Atom C3538 Quad-core 2.1ghz 8GB So-dimm Ddr4 12 Baias Torre;R$ 14.318,91
258;HD Lenovo 2.4TB ISG, SAS, 12G, 10K, SFF, G7 - 7XB7A00069;R$ 3.331,92
259;HD Seagate 8TB Barracuda, 3.5, SATA - ST8000DM004;R$ 1.199,00
260;HD Seagate 2TB IronWolf, NAS, 3.5, SATA - ST2000VN004;R$ 729,90
261;HD Interno Western Digital 4TB Purple, 5400 RPM, SATA III, 6GB/s - WD40PURZ.;R$ 936,22
262;Fone De Ouvido Apple Airpods Max,Bluetooth,Pink - mgym3am/a;R$ 6.794,47
263;HD Externo Portátil ADATA 2TB, 2.5, USB 3.2, Preto - AHV620S-2TU31-CBK;R$ 542,10
264;Case Para Ssd M2 M.2 Satellite Ax-203s Usb 3.0 Até 6 Gbps - Preto;R$ 86,60
265;Memoria Corsair Dominator Platinum, 32GB(2x16GB), DDR5, 6200, RGB - (cmt32gx5m2x6200c36);R$ 1.797,98
266;HD Seagate 2TB Skyhawk Surveillance, Cachê 256MB, 3.5, SATA 6GB - ST2000VX015;R$ 518,02
267;Storage Asustor 2GB DDR4 Drivestor PRO, NAS, Quad Core 1.4Ghz, Realtek RTD1296 - AS3302T;R$ 2.504,78
268;Memória Para Notebook Keepdata 4GB, DDR4, 2400mhz - Kd24s17/4g;R$ 120,55
269;Storage Synology Servidor Diskstation DS220+, NAS, Com 2 Baias;R$ 3.899,00
270;HD Lenovo 1.2TB ISG, SAS, 12G, 10K, SFF, G7- 7XB7A00027;R$ 1.775,34
271;Storage Synology 4GB DDR4 DS1621XS+, NAS, Xeon Quad Core 2.2Ghz, 6 Baias, Até 108TB, Sem Disco;R$ 16.130,70
272;HD Externo Portátil Seagate 1TB Expansion, 5400 RPM, 2.5, USB 3.0;R$ 503,91
273;HD Externo Toshiba 1TB, Canvio Basics USB3.0 Portatil - HDTB410XK3AA;R$ 452,61
274;Case Para Hd 2.5 Usb 3.0;R$ 52,90
275;Storage Synology NAS DiskStation, 3.1GHz, 8GB, DDR4, Torre, 5 Baias - DS1522+;R$ 6.599,99
276;Case Para HD Exbom Externo, SATA 2.5, USB, Alumínio Resistente, Preto;R$ 31,90
277;HD Seagate 14TB Servidor Exos X18, 7200 RPM, 256MB, 3.5, SATA, 6GB/s, 512E, 4KN - ST14000NM001J;R$ 2.597,52
278;HD Seagate 1TB Barracuda, 2.5, SATA, Para Notebook - ST1000LM048;R$ 409,65
279;HD Seagate 6TB Barracuda, 5400 RPM, 256MB, 3.5, SATA - ST6000DM003;R$ 839,00
280;HD Western Digital 2TB Purple Surveillance, 5400 RPM, 64MB, 3.5, SATA - WD20PURZ;R$ 730,00
281;HD Externo Western Digital 4TB My Passport, 2.5, USB 3.0, Vermelho - WDBPKJ0040BRD-WESN;R$ 815,26
282;HD Externo Seagate 8TB, Para Desktop, USB 3.0 - STEB8000100;R$ 1.400,00
283;Case SSD HD Vinik Externo, 2.5pol, USB 2.0  - Cp25-20;R$ 34,74
284;HD Toshiba 500GB, 5400 RPM, Para Notebook - MQ01ABD050V MQ01ACF050;R$ 129,59
285;Storage Synology 16GB DDR4 DS3622XS+ Diskstation, NAS, Intel Xeon D-1531 2.7Ghz Turbo, ECC, SODIMM, 2xRJ45, 1GbE;R$ 29.951,64
286;HD Western Digital 2TB Purple Surveillance, 3.5, SATA 3 - WD22PURZ;R$ 459,00
287;HD Seagate 4TB Exos, 7200 RPM, Cachê 128MB, 3.5, SATA, 6GB/s, Para Servidor;R$ 2.294,15
288;HD Western Digital 500GB Blue, Para Notebook;R$ 325,00
289;Case Externo Para Hd/ssd 2.5 Sata 3 Usb 3.0  Kp-hd003 Knup;R$ 99,82
290;Dock Station Blacx 3.5'' Docking Usb3.0 Single Bay St0005u-c;R$ 295,08
291;Case Para HD FY, USB 2.0, SATA 2.5, Para Notebook, Em Alumínio;R$ 29,90
292;"Case Externo para SSD HDD SATA 2.5"" Gaveta USB 3.0 até 3TB em Alumínio Escovado com Capa Protetora E330";R$ 56,79
293;Storage Nas Qnap Tvs-672xt-i3-8g-us Intel Core I3-8100t 3.1 Ghz 8GB Ddr4 Ram 6 Baias Torre S/ Hd;R$ 15.960,18
294;HD SSD M.2 Hikvision 256GB HD-SSD-e100n 256GB;R$ 125,04
295;HD Seagate 4TB Barracuda, 3.5, SATA - ST4000DM004;R$ 854,99
296;HD Seagate Savvio, 600GB - St9600205ss;R$ 799,00
297;Hd 1tb Seagate Skyhawk Sata De 6 Gb/s 5,6 W St1000vx005;R$ 369,49
298;Storage Qnap 4GB, NAS, Intel Celeron J4025, 2.7Ghz, DDR4, Torre 2x Baias, Sem HD, RJ45, Gigabit, USB 3.2 - TS-251D-4G-US;R$ 3.618,06
299;HD Dell Equallogic, 600GB, 2.5 6 gbps Sas, Pn 07149n, 7149n, St9600205ss;R$ 1.315,60
300;Hd SSD Nvme M.2 Hikvision 1tb Hs,SSD - e1000/1024g;R$ 739,69
301;Case Para HD FY, Para Notebook, SATA De 2.5, USB 2.0, Em Alumínio;R$ 29,90
302;HD Seagate 6TB IronWolf, NAS, 5400 RPM, Cachê 256MB, SATA 3 - ST6000VN001;R$ 1.547,99
303;HD Western Digital, 22TB, WD Purple Pro, 7200RPM, 3.5 Pol, SATA 3 - WD221PURP;R$ 4.097,28
304;Storage Synology, NAS, Para 5 HDs, Padrão Desktop, Sem HDs - DS1517;R$ 13.196,00
305;HD Seagate, 300GB, Cheetah 15k.7 - St3300657ss;R$ 680,80
306;Case Para HD Multi Externo, 2.5, USB - GA115;R$ 194,90
307;Case Para HD Orico, SATA 2.5, USB 3.0, Preto - 2189U3;R$ 163,71
308;"Case C3tech Para HD 2.5"", USB 2.0, Ch-200 - Preto";R$ 40,66
309;HD Seagate 20TB Servidor Exos X20, 7200 RPM, 256MB, 3.5 , SATA 6GB/s - ST20000NM000D;R$ 3.508,30
310;"Case De Gaveta USB 3.0, Para HDD 2.5"" Sata Slim, Externo, Blister, Exbom, Cghd-30";R$ 49,90
311;HD Interno Western Digital 10TB Purple PRO, 7200 RPM, 256MB, SATA 3 - WD101PURP;R$ 2.022,99
312;HD Western Digital 8TB Purple PRO, 7200 RPM, Cachê 256MB, 3.5, SATA - WD8001PURP;R$ 2.392,09
313;Case para HD F3 Externo, Sata 2.5, USB 3.0, Até 4TB, Preto;R$ 34,00
314;Gaveta Notebook para HD 2.5, Case Caddy, Sata 9.5 Mm - Hdca-s095;R$ 28,50
315;Storage Asustor 1GB DDR4 Drivestor PRO, NAS, Realtek RTD1296, 1.4Ghz - AS1104T;R$ 3.652,36
316;Hd Interno Nas Synology 16tb Enterprise 3.5 Polegadas, Sata 6gbs 7200rpm - HAT5300-16T;R$ 5.999,00
317;Storage Qnap 8GB, NAS, AMD Ryzen Embedded V1500B, 2.2Ghz, SODIMM DDR4, Torre 4x Baias, Sem HD - TS-473A-8G-US;R$ 6.630,58
318;Case Externa Para HD Exbom Slim Ext, 2.5pol, USB 3.0, SATA;R$ 45,10
319;HD Western Digital 2TB Purple, SATA - WD20PURX;R$ 666,76
320;Storage Asustor As6004u, 4x Baias, 1x USB 3.0 Type B;R$ 2.500,25
321;"Case Transparente Para HD Sata 2.5"", HHD Ou SSD, USB 3.0, Transmissão 6 GPBs";R$ 44,90
322;Storage Asustor 2GB DDR4 Drivestor PRO, NAS, Quad Core 1.4Ghz, Realtek RTD1296 - AS3304T;R$ 4.055,14
323;HD Gamer 18TB Seagate Servidor Exos X18, SAS 12GB, 7200 RPM, 256MB, 512E, 4KN, 3.5 - ST18000NM005J;R$ 3.088,75
324;Adaptador Caddy Gt-dh02 - Para SSD Ou HDD De Notebook - 12,7mm - Goldentec 39889;R$ 29,90
325;Gaveta HD Mymax Externo Nimble, 2.5pol, USB 3.0 - Menc-bs-u23t-bk;R$ 52,71
326;HD Externo Portátil Seagate 4TB Expansion, USB 3.0 - STKP4000400;R$ 856,44
327;Dock Station Orico, Clone Offline para Nvme M.2 SSD, 2 Entradas, Cinza - M2P2-C3-C;R$ 998,90
328;Case Estojo Vention Bag Eva, Para HD Externo, Powerbank;R$ 35,61
329;Storage Asustor Lockerstor, NAS, Intel Atom C3538 2.10GHz, 8GB DDR4 SODIMM, Rack 1U, 4 Baias - AS6504RS;R$ 7.128,42
330;HD Seagate 18TB Exos X20 Servidor, SAS, 7200 RPM, 256MB, 12GB/s, 512E, 4KN - ST18000NM000D;R$ 3.127,50
331;Adaptador Multi HDD SSD para Notebook, via Baia de 12.7mm, CD DVD GA173;R$ 34,90
332;HD Lenovo 480GB DCG, SATA, SFF, S4510 - 4XB7A10248;R$ 772,43
333;HD Seagate 1TB IronWolf, NAS, 5900 RPM, Cachê 64MB - ST1000VN002;R$ 558,84
334;Storage Nas Asustor, Lockerstor 4rd Intel Atom C3538 8Gb, So-dimm 4 Baias Rack 1u - As6504rd;R$ 10.330,08
335;HD Seagate, 900GB, Savvio Sas 10k.6GB, 10,000 RPM, St900mm0006;R$ 586,96
336;HD Externo Lacie 4TB Rugged Mini, 2.5, Prata - LAC9000633;R$ 3.990,00
337;Storage Synology, NAS, Para 8 HDs, Padrão Desktop, Sem HDs - DS1819PLUS;R$ 17.639,00
338;Case / Gaveta Para Hd Sata 2.5 Orico - 2139u3 - Transparente;R$ 89,30
339;HD Externo Seagate 6TB Expansion, 2.5, USB 3.0, Preto - STEB6000403;R$ 1.790,00
340;Dock Station KNUP Combo Serve  para HD De Note Ou PC 2 HD Sata, Ide USB, Sata, Preto e Vermelho;R$ 197,90
341;Hd 3,5 Polegadas, Westerndigital Red Plus, 4tb, Sata Iii, 256MB, Cache;R$ 726,80
342;Case Para HD Orico Externo, SATA 2.5, USB 3.0, Retrô, Transparente;R$ 132,21
343;HD Externo Western Digital 4TB My Passport, 2.5 - WDBPKJ0040BBK-WESN;R$ 789,78
344;Hd Seagate Skyhawk, Para Dvr 2TB, 5900RPM, Sata 3 - St2000vx017;R$ 522,00
345;Case Para HD Altomex, SATA 2.5, Para Notebook, USB 3.0 - T30;R$ 49,90
346;HD Seagate 16TB Interno SkyHawk AI Surveillance, 7200 RPM, 256MB, 3.5, SATA 6 - ST16000VE000;R$ 3.674,43
347;Case Externo Para HD Vinik, 2.5, USB 3.0, Acrilico - CH250AA;R$ 32,90
348;Storage Orico, 2 Baias Magnéticas, USB 3.0, Preto - DS200U3;R$ 879,90
349;HD Externo Portátil Seagate 4TB Game Drive, Para PS4, USB 3.0, Preto E Azul - STGD4000400;R$ 1.671,10
350;Case Para HD Exbom Slim Ext, 2.5pol , USB 3.0, SATA;R$ 53,60
351;Case Para Hd 2.5 Externo Hdc-251 Preto Fortrek;R$ 47,87
352;Case para HD Externo 3,5 Novo com Ventilador Multi - GA119;R$ 192,59
353;Adaptador Caddy Para HD Ou SSD, Gaveta, DVD Notebook - AC-127;R$ 27,76
354;Gaveta C3tech Para HD, Ext 2.5, USB 2.0 - Ch-210bk;R$ 33,28
355;Hd Desktop Seagate Ironwolf Pro 20tb, Nas Sata6 7200rpm 256mb - ST20000NT001;R$ 4.096,71
356;HD Seagate 10TB Servidor Exos X18, SAS, 7200 RPM, 256MB, 12GB/s, 512E, 4KN - ST10000NM013G;R$ 2.343,33
357;Porta Hd Pc Notebook Sata 2.5 Usb 2.0;R$ 36,90
358;Case Para HD Infokit, Dock Station, SATA 3.5 E 2.5, USB 3.0, 5GBPs - ECASE-Z320;R$ 140,95
359;Storage Nas Qnap Ts-h1290fx-7302p-128g-us Amd Epyc 7302p 3,3ghz 128GB Rdimm Ddr4 Ecc Ram 240TB Torre;R$ 68.095,20
360;HD Toshiba 600GB Server, SAS, 2.5, 15K, 6G, Hotplug - AL13SXB600N;R$ 1.428,21
361;HD Seagate 16TB, NAS, 7200 RPM, Cachê 256MB, SATA 3 - ST16000VN001;R$ 6.641,99
362;Storage Qnap, NAS, Para 2 HDs, Padrão Desktop - TS-230;R$ 2.492,00
363;"Case Para HD Sata 3.5"" Externo, USB 3.0, Para HD De PC, Dex - DX-3530";R$ 144,90
364;HD Western Digital 14TB Purple PRO, 7200 RPM, Cachê 512MB, 3.5, SATA - WD141PURP;R$ 4.699,00
365;HD Seagate 8TB Surveillance SkyHawk, 7200 RPM, 256 MB, SATA 6.0 GB/s - ST8000VX0022;R$ 1.665,00
366;HD Interno Western Digital 3TB Red, NAS, SATA 3, 6Gbps - WD30EFAX;R$ 750,99
367;HD Externo 4TB ADATA AHV620S-4TU31-CBK;R$ 854,10
368;Case HD FY, Externo 2.5, USB 2.0, Alumínio, Fast;R$ 36,90
369;Case Para HD Note Knup, USB 3.0 - KP-HD003;R$ 39,89
370;Câmbio Logitech Driving Force Shifter para Volantes G29/G920, Preto;R$ 546,73
371;HD Externo Seagate Expansion 1TB Preto – STEA1000400;R$ 474,21
372;Case Externo Para HD 2.5'' USB 3.1, Tipo C Type C Preto Toolless Toolfree - Ch25-C31tl;R$ 98,10
373;HD Externo Portátil Seagate 2TB Expansion, USB 3.0 - STEA2000400;R$ 569,00
374;HD Western Digital 1TB, 7200RPM, Cachê 64MB, 3.5, Sata 3 - WD10EURX;R$ 425,00
375;HD Servidor Seagate Exos 7e10 6TB Sas 12GB/s 7200rpm 256MB 512e 4kn 3.5Polegadas - St6000nm020b;R$ 1.730,45
376;"Gaveta para HD Sata 3.5"" com Led Indicador e Suporte - 3159U3";R$ 305,24
377;HD Seagate 18TB Externo One Touch, 7200 RPM, 2.5, USB 3.0 - STLC18000402;R$ 3.389,55
378;Hd Desk Sata3 1TB Seagate 3.5, 5900RPM, Slim - St1000vm002;R$ 225,00
379;Case Para HD Altomex Externo, SATA 2.5, USB 3.0;R$ 48,30
380;HD Seagate 8TB Skyhawk AI Surveillance, 7200 RPM, 256MB, SATA 3 - ST8000VE001;R$ 1.663,36
381;Cabo USB 3.0, X-cell Para HD Externo, 1.5m - Xc-cd-42;R$ 12,90
382;HD Externo Seagate 8TB, 3.5, USB 3.0, Backup Plus, HUB - STEL8000100;R$ 2.899,00
383;Case Exbom Gaveta Externa, Para Hd Sata 2.5, Usb 3.0;R$ 48,30
384;Gaveta Case HD FY Externa, 2.5pol para Notebook, SATA;R$ 31,90
385;Dock Station Orico, SATA 2.5 E 3.5, 2 Entradas, USB 3.0, Função Clone Off-line, Preto -  6629US3-C-V1;R$ 398,90
386;HD Seagate, 500GB, 5900RPM, Sata2, Pipeline - St3500312cs;R$ 86,00
387;SYNOLOGY DS223J NAS COM 2 BAIAS;R$ 2.199,00
388;HD Western Digital, 1TB, Sata Iii Wd Blue, 3.5, 7200RPM, Cache 64 Mb/s, 6 Gb/s - Wd10ezex;R$ 339,62
389;HD 4TB Seagate, 3,5Polegadas, 7200rpm, 24x7 St4000nm0125-exos - 1yz207-004;R$ 5.117,50
390;HD Western Digital 12TB Red, NAS, 7200 RPM, 512MB, 3.5, SATA 6 - WD120EFBX-68B0EN0;R$ 1.941,11
391;HD Externo Western Digital 1TB Elements SE, 2.5, USB 3.0 - WDBEPK0010BBK;R$ 489,00
392;Docking Station Vinik DSM-5C, SSD M.2, HUB Type C, Tipo C 2, USB 3.0, HDMI, Leitor de Cartão SD TF, Power Delivery 100W - DSM-5C;R$ 334,66
393;Case para HD Externo 2.5, USB 3.0, Maxprint - 60000018;R$ 93,68
394;"Case para HD Externo SATA II 2.5"" USB 2.0 em ABS Exbom, CGHD-20 - Preto";R$ 29,90
395;HD Seagate 1TB Seagate SkyHawk, Cachê 64MB, 3.5, SATA, 6.0GB/s, IMP - ST1000VX005;R$ 409,00
396;"Case HD Note, Sata 2.5"", Usb 3.0, Transparente, Knup - Kp-hd012";R$ 23,34
397;"Gaveta P/hd 3.5"" Usb 3.0 Gv Gvt.716 Pto";R$ 119,97
398;HD Interno Western Digital 2TB Purple Surveillance, 5400 RPM, SATA III, 6GB/s - WD20PURZ;R$ 572,56
399;HD Western Digital 2TB Purple WD20PURX - 0076713-01;R$ 799,00
400;Hd Toshiba Surveillance S300, 4tb, Sata - Hdkpb08z0a01s;R$ 608,23
401;Case Para HD Altomex, USB 3.0, SATA 2.5, Para Notebook;R$ 56,90
402;HD Externo Seagate 1TB Expansion, 2.5, USB 3.0 - STKM1000400;R$ 388,00
403;HD Externo Lacie 4TB Rugged Mini, USB 3.1-C, Clay Orange - STFR4000800;R$ 1.481,48
404;HD Dell, 600GB, Sas 0tc05p, Tc05p, St600mp0006, 15000u / Min 256mb, Sas-3 2.5 Dell Compellent Scv2020, Scv3020, Sc4020, Sc5020 Sc;R$ 1.250,28
405;Case Para HD Knup Externo, 3.5, Para PC, SATA, USB 2.0;R$ 134,00
406;HD Seagate 18TB Servidor Exos X20, 7200 RPM, 256MB, 3.5 , SATA, 6GB/s - ST18000NM003D;R$ 3.005,09
407;"Case De Gaveta Usb 2.0 Para Hdd 2.5"" Sata Slim Externo";R$ 39,90
408;HD Western Digital, 1TB, Wd Blue, Sata Iii 6GB/s, 7200rpm, Cache 64MB, 3.5 Polegadas - Wd10ezex;R$ 327,94
409;HD Seagate 14TB Skyhawk AI, 7200 RPM, 256MB, 3.5, SATA, Para DRV - ST14000VE0008;R$ 2.599,90
410;Dock Station Sata 2.5 E 3.5 Com 4 Entradas Orico - Função Clone Offline - 6648us3-c-v1 - Preto;R$ 1.198,90
411;Case Gaveta HD FY, SATA, Externo 2.5, USB, Para Notebook, Em Alumínio;R$ 26,20
412;"Case Externo Para HD 2.5"", Alumínio, USB 2.0 - CHDA-100";R$ 37,80
413;Case Para HD Altomex Externo, 2.5, SATA I/II/III, USB 3.0;R$ 58,90
414;Case para HD Dex Externo, SATA 2.5, Para Notebook, USB 2.0, Preto;R$ 26,90
415;HD Seagate 16TB Servidor Exos X16, 7200 RPM, 256MB, 3.5, SATA, 6GB/s - ST16000NM001G;R$ 4.508,99
416;HD Externo Seagate 12TB, 3.5, USB 3.0 - STEB12000400;R$ 3.624,06
417;Case Para HD Altomex Externo, 2.5 Sata I/II/III, USB 3.0;R$ 56,90
418;Case Para HD Externo GA080, Branco - Multi;R$ 101,68
419;Storage Synology 4GB DDR4 DS1621+, NAS, AMD Ryzen V1500B, LAN, 6 Baias, ECC, SODIMM, 4XRJ45, 1GbE;R$ 9.499,05
420;HD Externo Seagate One Touch, 18TB, USB 3.0 7200rpm - Stlc18000402;R$ 4.690,00
421;Case Para HD B-Max, SATA 2.5, HD Ou SSD, USB 3.0, Transmissão 6 Gpbs;R$ 44,90
422;Case Gaveta USB 3.0 Para Hd Externo 2.5 Polegadas, Preto;R$ 94,42
423;Gaveta para HD C3 Tech Ch-300rd Externo, 2.5pol para Notebook, USB, Vermelho;R$ 56,30
424;HD Seagate 20TB Exos X20 Servidor, SAS, 256MB, 12GB/s - ST20000NM002D;R$ 3.364,65
425;Case Para HD 3.5 De PC Computador HD, Externo Sata USB 2.0 Sata;R$ 134,00
426;HD Seagate 12TB IronWolf, NAS, 7200 RPM, 256MB, SATA 6, Para Servidor;R$ 2.223,54
427;Gaveta C3tech Para HD Externo 2.5, USB 3.0 - Ch-310bk;R$ 46,75
428;Adaptador Exbom Caddy Slim 12.7mm, Para HD Ou SSD 2.5 SATA - HDCA-S127;R$ 29,60
429;Case Para HD Fy Externo, 2.5, Para Notebook, USB 3.0;R$ 56,90
430;Hd Externo Seagate Expansion 1TB, Usb 3.0, Preto - Stkm1000400;R$ 415,25
431;Storage Asustor 4GB Nimbustor 4, NAS, 4 Baias, USB 3.2 - AS5304T;R$ 5.798,65
432;Bandeja Para HD Asustor, 3.5 e 2.5, Para Storage, Preto - AS-TRAY AS40/52/53;R$ 107,70
433;Hd Knup Kp-HD807 Externo 1TB Sata 2.5 USB 3.0 5400rpm Slim;R$ 360,04
434;Gaveta C3tech Ch-c300bk, Para HD Externo, 2.5'' USB-C 3.0;R$ 82,63
435;HD Seagate 4TB SkyHawk Surveillance, 3.5 - ST4000VX007;R$ 848,00
436;Bandeja Fixa 19 1u X 500mm, Ventilador Ilada 4 Pontos;R$ 132,93
437;Adaptador Dex Ad-1270 Caddy Dex Box 12.7mm P/ HDs e SSDs;R$ 26,90
438;HD Western Digital 6TB Purple, 5640 RPM, 128MB, 3.5, SATA 3 - WD62PURZ;R$ 1.934,99
439;Case Para HD FY Externo, Para Notebook, SATA 2.5, USB, Gaveta, Alumínio, Slim;R$ 27,90
440;Storage Qnap 8GB, NAS, AMD Ryzen Embedded V1500B, 2.2Ghz, UDIMM DDR4, 12 Baias - TS-1273AU-RP-8G-US;R$ 18.619,11
441;Case Para HD Vinik Externo, 2.5, USB-C 3.1, Acrilico - CH250AC;R$ 87,75
442;HD Externo Seagate 10TB Expansion, USB 3.0, Com Fonte - STKP10000400;R$ 1.867,35
443;HD Hp, 500GB, Sas, 7.2k, 2.5 Mm0500famyt, 507610-b21, 507609-001, 507610-s21, 508009-001;R$ 1.320,00
444;HD Seagate 2TB Barracuda SE301, 3.5, Para Desktop - ST2000DM008;R$ 492,35
445;HD Seagate 16TB Servidor Exos X18, SAS, 7200 RPM, 256MB, 3.5, 12GB/s, 512E, 4KN - ST16000NM005J;R$ 2.854,08
446;HD Western Digital 6TB Purple Surveillance, 5400 RPM, 3.5, SATA - WD60PURX;R$ 1.231,40
447;Dock Station KP-HD005 KNUP;R$ 197,90
448;HD Dell Sas 600GB 3.5, 15k.7, 0w347k, 9fn066-150 St3600057ss Nf;R$ 1.691,00
449;Amazon Fire TV Stick 2 Geração, Wifi, Alexa - Preto;R$ 340,94
450;Capa Transparente Para HD Externo USB 3.0, Estojo Para HDD/Compartimento 2.5 HD;R$ 56,90
451;HD Western Digital 8TB, SATA - WD82PURZ;R$ 1.864,60
452;Externa Pc Notebook 2.5 Case Hd Sata Gaveta Usb 2.0;R$ 36,90
453;Adaptador Bringit, Caddy Dvd, Para Segundo HD Ou SSD, 12.7mm - Ac049;R$ 29,00
454;Case Externo Para HD 3.5'', USB 3.0 Com Chave I/O Tipo C Para Usb Preto - Ch35-Ac3.;R$ 194,39
455;HD Externo Lacie 1TB Rugged Portátil, USB-C, Resistência a Queda, Laranja - STFR1000800;R$ 1.259,08
456;HD Seagate 6TB SkyHawk, 5.900 RPM, Cachê 256MB, 3.5, para CFTV - ST6000VX0023;R$ 2.022,48
457;HD Seagate 12TB Skyhawk AI Hélio, 7200 RPM, SATA 3;R$ 2.418,54
458;HD Externo Lacie 2TB Rugged Thunderbolt, USB 3.1-C, Clay Orange - STFS2000800;R$ 3.399,15
459;Hd Seagate Ironwolf Pro 10tb, Nas Sata6 7200rpm, 256mb - ST10000NT001;R$ 2.414,19
460;HD Externo Seagate 14TB Expansion Desktop, 7200 RPM, USB 3.0 - STKP14000400;R$ 2.221,11
461;HD Externo Seagate 16TB Expansion, 3.5, Preto - STEB16000400;R$ 6.199,00
462;Bandeja Intelbras Fixa, Para Rack, Bf1u, 400mm;R$ 140,59
463;HD Seagate 1TB Barracuda, 7200 RPM, 64MB, SATA III - ST1000DM010;R$ 378,88
464;HD Externo Portátil Western Digital 5TB My Passport, USB 3.0, Compatível Com USB 2.0, Preto - WDBPKJ0050BBK-WESN;R$ 951,45
465;"Case Externo Para HD 2.5"", USB 3.1, Tipo C, Preto - CH25-C31";R$ 86,32
466;HD Seagate 8TB IronWolf PRO, NAS, 7200 RPM, 256MB, SATA - ST8000NE001;R$ 2.021,73
467;Adaptador Caddy - Converte Baia De Gravador De Notebook Sata Para HD / SSD De 2.5 - 9,5mm;R$ 35,40
468;Case Para HD Knup, Para Notebook, USB 3.0 - KP-HD003;R$ 39,89
469;Hd Externo Disco Rígido sgat Expansão 1TB -Preto;R$ 403,19
470;Case Para HD/SSD Orico, SATA 2.5, USB-C 3.1, Preto - 2526C3;R$ 108,91
471;HD Servidor Western Digital Gold 6tb Sata 6GB/s 7200rpm 256mb, 3.5 Polegadas - WD6003FRYZ-01F0DB0;R$ 1.510,23
472;HD Western Digital  Purple, 2 TB,  Para CFTV, Sata 6 GB/s, 5400 RPM, 256MB - Wd22purz;R$ 659,00
473;Case Para HD Hoopson, 3.5 - CHD-003;R$ 149,31
474;Capa Altomex Case HD Externo USB 3.0 2.5 HD Notebook SATA;R$ 49,90
475;HD Externo Portátil Hikvision 1TB T30 Rubber, USB 3.0, Verde - HS-EHD-T30-STD;R$ 349,90
476;HD Externo Portátil Hikvision 1TB T30, 5400 RPM, 2.5, USB 3.0, Azul - HS-EHD-T30-STD/1T/BLUE/OD;R$ 439,90
477;Disco Rígido Synology Nas Ds723+ 2 Baias;R$ 4.769,10
478;Docking Station Vinik Para HD 2.5pol. E 3.5pol. , Conexão USB 3.0 - Ds-A30;R$ 218,50
479;Case Para HD Altomex, SATA 2.5, Para Notebook, USB 3.0;R$ 54,30
480;Gaveta Externa Para HD, 3.5, SATA, USB 2.0;R$ 184,45
481;Gaveta HD FY Externa, 2.5pol., para Notebook;R$ 31,90
482;Hd Seagate 20tb Exos 7e10 256mb 512e/4kn St20000nm002d;R$ 3.617,99
483;HD Seagate 2TB Barracuda, 7200 RPM, 256MB, SATA 3 - ST2000DM008;R$ 869,90
484;Storage Asustor 2GB, Drivestor 4, NAS, 4 Baias, USB 3.2 - AS3304T;R$ 4.361,30
485;Capa Protetora Em Silicone Para Hd De Pc 3,5 Comtac 9112;R$ 30,43
486;HD Interno Western Digital 1TB Purple, 3.5, Roxo - WD10PURX;R$ 427,54
487;Case Para HD FY, SATA 2.5, USB 2.0;R$ 36,90
488;HD Toshiba, 500GB, Sata Ill 5400RRPM, 2.5 Polegadas;R$ 104,39
489;HD Externo Seagate 1TB Expansion, USB 3.0;R$ 553,00
490;"Case Fy Para HD, Transparente, USB 3.0, Original Transmissão 6GBPS, SATA 2.5"", HHD Ou SSD";R$ 47,30
491;Storage Synology NAS DS1621+ 6 Baias;R$ 8.799,00
492;Case Para Hd Externo 5.5 Logo Seagate, Neoprene - Cshd001;R$ 22,28
493;Case Externo Para Ssd M.2 Conexão Usb 3.1 Tipo C / Type C Para USB- Cs25-C31.;R$ 88,61
494;HD 1TB Seagate BarraCuda SATA 3,5? - 5400 RPM ST1000DM010;R$ 355,41
495;HD Toshiba 1TB L200, 5400RPM, 128MB, 2.5p, SATA 3, Para Notebook;R$ 269,09
496;HD Lenovo 1TB ST50 Thinksystem, 7200 RPM, 3.5, SATA 6Gbps, Non-Hot Swap - 4XB7A13554;R$ 848,00
497;HD Servidor Seagate Hp, Dell, Lenovo, IBM, 600GB, 15k, 3.5 SAS, Enterprise - St3600057ss;R$ 529,00
498;Case Para HD Externo 2.5 Usb 3.0, Preto - Cp25-30 Vinik;R$ 48,69
499;SSD M.2 Corsair Mp600 Mini 1TB, Gen4, NVME - (f1000gbmp600mn);R$ 1.070,19
500;HD Dell, 450GB, Sas 3.5 Servidor, 15k.7 6g, 0r749k, R749k, St3450857ss;R$ 660,00
501;Case Para HD 2.5 Hoopson, USB 3.0 - CHD-005;R$ 43,90
502;Case Para HD Knup, Para Notebook, 2.5, USB 2.0 - KP-HD001;R$ 38,94
