ID;Descrição;Preço em R$
186;Processador AMD Ryzen 7 5700X, Cache 36MB, AM4, Redeon Graphics;R$ 2.008,55
187;Processador Intel Core I3 10100F, 3.6GHz (4.3GHz Turbo);R$ 593,91
188;Processador Intel Core I9-10900F, 10ª Geração, 2.8GHz (5.2GHz Turbo), Cache 20MB, LGA 1200 - BX8070110900F;R$ 2.960,99
189;Processador Intel Core I9-12900KF, 3.2GHz, Cache 30MB, Hexa Core, 24 Threads, LGA 1700 - BX8071512900KF;R$ 2.696,61
190;Processador Intel I3-7100, 3.70ghz, 3mb Cache, Fclga1151;R$ 205,00
191;Processador AMD Athlon 64 3800+, 2.4GHz, AM2, Ada3800iaa4cn - Oem;R$ 28,73
192;Processador Intel I7-12700KF, 3.6GHz (5.0GHz Max Turbo), Cache 25MB, Dual Core, 20 Threads, LGA 1700 - BX8071512700KF;R$ 1.835,31
193;Processador Intel Core I5 13400 Box Lga 1700 10 Cores 16 Threads 20MB Cache - BX8071513400;R$ 1.677,80
194;Processador Intel Core I3 12100f 3.3ghz (4.3ghz Turbo), 12ª Geração, 4-cores 8-threads, Lga 1700;R$ 830,70
195;Processador AMD Ryzen 9 7900 4.00ghz, 12-core, 76MB, Am5;R$ 3.282,25
196;Processador Intel Core I3, 3.10GHz, Cache 6MB, Quad Core, 4 Threads, OEM;R$ 1.128,60
197;Processador Intel Core I9-11900 11ª Geração, 2.50GHz, Cache 16MB, 16 Threads, LGA 1200 - BX8070811900;R$ 2.642,55
198;Processador AMD Ryzen 5 3400G, 3.7GHz (4.2GHz Max Turbo), Cache 6MB, AM4 - YD3400C5FHBOX;R$ 2.126,70
199;Processador Intel Core I3 14100f, 14ª Geração, 3.5 Ghz, 4.7 Ghz Turbo, Cache 12mb Lga 1700, Sem Vídeo - Bx8071514100f;R$ 877,48
200;Processador AMD A8 9600, 4 Núcleos, Cache 2MB, 3.1ghz, Am4 - AD9600AGABBOX - OEM;R$ 507,59
201;Processador Intel Core I3-13100, 3.4ghz (4.5ghz Turbo), Lga1700, 12MB Cache, 13ª Geração;R$ 1.122,67
202;Processador Intel Core I7 13700, 2.10ghz, 16-core, LGA1700;R$ 2.811,43
203;Processador Intel I3-4130, 3.40ghz, 3mb Cache - Fclga1150.;R$ 54,00
204;Processador Intel Core I3-2100 Cache 3m 3.10ghz LGA 1155 Oem;R$ 83,21
205;Processador Intel Core I7-11700KF 11ª Geração, 3.6GHz (4.9GHz Turbo), Cache 16MB, LGA 1200 - BX8070811700KF;R$ 1.700,07
206;Processador Intel Core I5 13400, 2.50ghz, 10-core, LGA1700;R$ 2.869,90
207;Processador Intel Core I3 13100f Box LGA 1700 3.4GHZ 12MB Cache S/ Vídeo - Bx8071513100f;R$ 812,49
208;Processador AMD Ryzen 5 4600G, 3.7GHz (4.2GHz), Cache 11MB, Hexa Core 11MB, AM4;R$ 1.335,90
209;Processador Intel Core I7-11700k, 3.6ghz (5ghz Turbo) LGA1200, 16MB Cache, 11ª Ger, Bx8070811700k;R$ 3.043,31
210;Processador Intel Core I3-10100F, 3.60GHz (4.30GHz Turbo), Cache 6MB, LGA 1200 - BX8070110100F;R$ 449,00
211;Processador Intel I7-12700F 12ª Geração, 2.1GHz Turbo, Cache 25MB, Dual Core, 20 Threads, LGA 1700 - BX8071512700F;R$ 2.011,95
212;Processador AMD Ryzen Threadripper Pro 5965WX, 128 MB, 24 Núcleos, SP3 - 100-100000446WOF;R$ 13.499,99
213;Processador Intel Pentium Gold G6405, 4.1GHz, Cache 4MB, LGA 1200;R$ 482,45
214;Processador Intel Core I5 6500, 6ª Geração 3.20ghz, 6MB Oem 1151;R$ 304,10
215;Processador Intel I5 2400, 3.1GHz (3.4GHz Turbo), Cache 6MB, LGA 1155, OEM;R$ 366,90
216;Processador Intel Core I9 11900K 11ª Geração, 3.5GHz, Cache 16MB, Octa Core, 16 Threads, LGA 1200 - BX8070811900K;R$ 2.365,23
217;Processador Intel Core I9 13900K, 5.80GHz Max Turbo, Cache 36MB, Quad Core, 32 Threads, LGA 1700;R$ 4.028,05
218;Processador AMD Ryzen 9 7900x3d 4.40ghz, 12-core, 128MB, Am5;R$ 5.279,90
219;Processador Intel Core I5-13600K, 3.5GHz, Cache 24MB, Quad Core, 20 Threads, LGA 1700 - BX8071513600KI;R$ 2.160,25
220;Processador Intel Core I9 13900kf, 5.80ghz Max Turbo, 24-core, LGA 1700;R$ 5.849,90
221;Processador AMD Ryzen 9 7900X3D, Turbo 5.60GHZ, Cachê 128MB, AM5, 12 Núcleos, Vídeo Integrado - 100-100000909WOF;R$ 4.289,00
222;Processador AMD AM4 Ryzen 5 5600G, 3.9GHz, Hexa Core, OEM;R$ 1.177,80
223;Processador Intel I5-6500, 3.60GHz, Cache 6MB, FCLGA 1151;R$ 666,15
224;Processador Intel Pentium Gold G6400 - BX80701G6400;R$ 579,99
225;Processador AMD Ryzen 9 7950x3d, 4.2ghz, 128mb, 16cores, 120w Am5 C/gra Pn # 100-100000908wof;R$ 5.225,78
226;Processador Intel Xeon E7-8830 SLC3K, 2.13GHz, Cache 24MB, Octa Core, LGA 1567;R$ 399,03
227;Processador Intel Core I5-10600K, 4.1GHz (4.8GHz Max Turbo), Cache 12MB, LGA 1200 - BX8070110600K;R$ 1.457,16
228;Processador Intel Core I3-10105F, 3.70GHz (4.4GHz Turbo), Cache 6MB, Quad Core, LGA 1200 - BX8070110105F;R$ 551,65
229;Processador Intel Core I9-10900X Cascade Lake, 3.70GHz, Cache 19MB, LGA 2066, Sem Cooler, Sem Ví­deo On Board - BX8069510900X;R$ 7.291,30
230;Processador Intel I7 4790, Oem Lga1150;R$ 955,93
231;Processador Intel Core I9-10850K, 3.6GHz (5.2GHz), Cache 20MB, LGA 1200 - BX8070110850K;R$ 2.782,71
232;Processador Intel I7 12700 12ª Geração, 2.1GHz, Cache 25MB, Dual Core, 20 Threads, LGA 1700 - BX8071512700;R$ 2.021,15
233;Processador Intel Core I7 10700K 10ª Geração, 3.80GHz, Cache 16MB, Octa Core, 16 Threads, LGA 1200 - BX8070110700K;R$ 2.929,00
234;Processador Intel Core I3-12100F 2.9, LGA 1700 - BX8071512100Fi;R$ 737,67
235;Processador Intel Core I9-13900kf, Lga 1700, 36MB Cache - Bx8071513900kf;R$ 3.912,21
236;Processador Intel Core I5 11600K 11ª Geração, 3.90GHz, Cache 12MB, Hexa Core, 12 Threads, LGA 1200, Intel UHD Graphics 750 - BX8070811600K;R$ 2.098,85
237;Processador Intel Xeon E-2314,2.8 Ghz, Cache 8mb, 4 Núcleos;R$ 1.578,75
238;Processador AMD A6 7480, 3.8GHz, Cache 1MB, Dual Core, 2 Threads, FM2+ - AD7480ACABBOX;R$ 288,02
239;Processador Intel Core I7-6950X, 3.0GHz, Sem Cooler;R$ 3.150,00
240;Processador AMD Ryzen Threadripper PRO 5965WX, 4.5GHz, Cache 140MB, 2Quad Core, 48 Threads, SWRX8 - 100-000000446WOF;R$ 15.700,48
241;Processador Intel Core I5 - 10400F, 2.9GHz, Cache 12MB, Hexa Core, 12 Threads, LGA 1200;R$ 718,91
242;Processador AMD Ryzen 5, 5600x 35mb, 3.7ghz - 100-100000065cbx;R$ 1.199,00
243;Processador Gráfico Palit Geforce Rtx 4070ti, Jetstream 12Gb;R$ 5.299,90
244;Processador Core I5 2500, Lga1155, Oem Tray Sem Cooler;R$ 220,50
245;Processador Intel Celeron G1820, 2.70GHz, Cache 2MB, Dual Core, 2 Threads, LGA 1150 - BX80646G1820;R$ 437,39
246;Processador Intel Core i7 10700 2.90GHz;R$ 1.939,41
247;Processador Intel i5-10400 Comet Lake;R$ 1.162,71
248;Processador Intel Core I3-6300 (g6);R$ 183,75
249;Processador Intel Core I7-3770, Intel LGA 1155, 3.40GHZ, Cache 8MB, 8 Threads;R$ 686,80
250;Processador I5 3470 3.20ghz Ddr3 Lga1155, 3°geração, Oem Intel;R$ 163,90
251;Processador Intel Core I3 13100, 3.40ghz, Quad-core, LGA 1700;R$ 1.749,90
252;Processador AMD Ryzen 7 5700x3d 3.0ghz 4.1ghz, Turbo 8-cores 16-threads Am4, Sem Cooler - 100-100001503wof;R$ 2.060,82
253;Processador Dell E5-2603 V4, Servidor, 13g;R$ 720,00
254;Processador Amd Ryzen Threadripper 7970x, 4,0GHZ ( Máxima Turbo 5,3GHZ ), 32 Núcleos, 160MB -  100-100001351wof;R$ 23.176,05
255;Processador Intel Core I3 14100, 14ª Geração, 3.5 Ghz, 4.7 Ghz Turbo, Cache 12mb, LGA 1700 - Bx8071514100;R$ 1.075,44
256;Processador Intel I3-2120, 3.3ghz,  3mb, Cache, LGA 1155;R$ 33,83
257;Processador Intel i5-10600K 4.10GHz;R$ 1.541,61
258;Processador Intel Core I3-10100f, 4.30 Ghz, Cache 6MB, QuadCore, Threads 8, LGA 1200;R$ 855,00
259;Processador Intel i5-11400 2.6GHz;R$ 1.214,01
260;Processador Intel Pentium Gold G6400, 4.0GHz, 2 Cores, 4 Threads, LGA 1200;R$ 531,00
261;Processador Core I3 2100, 3.1ghz, 3mb, Lga 1155;R$ 198,22
262;Processador Intel Core I5-12400, 2.5GHz (4.4GHz Turbo), 12ª Geração, 6 Cores 12 Threads, LGA 1700 - Oem;R$ 1.435,49
263;Processador Intel Core i7 10700F 2.90GHz;R$ 1.978,11
264;Processador Intel Core I3-10100f, 3.6GHz (4.3GHz Max Boost), Cache 6MB, Quad Core, 8 Threads, LGA 1200 - Bx8070110100f;R$ 595,05
265;Processador Intel Core i3 3240 Oem Intel;R$ 177,90
266;Processador Intel Core I9 14900f, 5.80ghz, Max Turbo, 24-core, 32-threads, LGA1700;R$ 4.053,82
267;Processador Intel Core I9 14900, 5.80ghz, Max Turbo, 24-core, 32-threads, LGA1700;R$ 4.245,88
268;Processador Intel Core I3-4130 3.40 GHZ, LGA 1150, DDR3, 3MB, Oem;R$ 89,90
269;Processador Intel Core i9 10900F 2.80GHz - 5.20GHz Turbo 20MB;R$ 2.445,21
270;Processador Intel Core I9 13900f, 2.00ghz, 24-core, LGA1700;R$ 3.815,73
271;Processador Intel Core I7-13700KF, 3.4ghz (5.4ghz Max Turbo), Cache 3MB, LGA1700 - Bx8071513700kf;R$ 4.709,90
272;Processador Intel Core I5 14400f, 14ª Geração 3.5 Ghz, Cache 20mb LGA1700 Sem Vídeo - Bx8071514400f;R$ 1.610,90
273;Processador, Intel Core-I5 4570, DDR3, 3.20 GHZ, LGA1150, Oem;R$ 247,90
274;Processador Intel I3 2120 3.3ghtz, 3MB, LGA 1155 - OEM;R$ 57,75
275;Processador Intel Core I3-4160, 4ª Geração, 3.60ghz, Socket LGA1150, Cache 3MB - Oem;R$ 143,31
276;Processador Intel I5-3470, 3.60ghz, 6mb Cache - Fclga1155.;R$ 123,93
277;Processador Intel Core I7 14700, 5.40ghz Max Turbo, 20-core, 28-threads, LGA 1700;R$ 2.896,65
278;Processador AMD Ryzen 7 5700x3d Am4 3.0ghz, 100mb, S/ Cooler, S/ Vídeo - 100-100001503wof;R$ 1.990,90
279;Processador Intel Pentium G3220 | G3250;R$ 149,98
280;Processador Intel Celeron G3930, LGA 1151;R$ 598,90
281;Processador Intel Core i3 10100F Comet Lake;R$ 646,11
282;Processador Intel Celeron G5905, 3.5ghz, 2-cores 2-threads, Lga 1200 - Box;R$ 350,10
283;Processador Intel Core i5 11400F 2.60GHz;R$ 1.162,71
284;Processador Intel Core I3 2120, 3.30GHz, Cache 3MB, LGA 1155;R$ 47,80
285;Processador Intel Core i7 11700 2.50GHz;R$ 2.407,41
286;Processador Intel Core i7 10700K 3.80GHz;R$ 2.398,41
287;Processador Intel Core i7 10700KF 3.80GHz;R$ 2.207,61
288;Processador Intel i7-11700K Rocket Lake 3.60GHz;R$ 2.787,21
289;Processador Intel i7-11700KF 3.6GHz;R$ 2.718,81
290;Processador Intel Core I5-12400f 2.5GHz (4.4GHz Turbo), 12ª Geração, 6 Cores 12 Threads, LGA 1700 - Oem;R$ 1.435,49
291;Processador Intel Core I9-13900k, 13ª Geração, LGA 1700, 5.8ghz Max Turbo, Cache 36mb, 24 Núcleos, Vídeo Integrado - Bx8071513900k;R$ 5.545,88
292;Processador Intel I5-9500, 4,40ghz, 9mb Cache - Fclga1151;R$ 844,36
293;Processador I7 2600 3.40ghz Ddr3 Lga1155, 2°geração Oem Intel;R$ 494,90
294;Processador Intel I3-2120, 3.30GHz, Dual Core, 4 Threads, OEM;R$ 176,68
295;Processador AMD Ryzen 7 7700 3.80ghz, 8-core, 40MB, Am5;R$ 2.926,28
296;Processador AMD Ryzen, Threadripper Pro 5975wx 32c 3.6ghz;R$ 21.689,26
297;Processador Intel I5-2400, 3.10ghz, 6mb Cache - Fclga1155.;R$ 110,00
298;Processador Intel Celeron G4930, cache de 2MB, Oem;R$ 359,10
299;Processador Intel I3-3240, 3.40ghz, 3mb Cache, Fclga1155.;R$ 47,00
300;Processador Intel Xeon E2124, 3.30GHz, Cache 8MB, Quad Core, LGA 1151, Sem Gráfico - BX80684E2124;R$ 2.447,99
301;Processador AMD Ryzen 5 3600X, 3.8GHz (4.4GHz Max Turbo), Cache 32MB, AM4, DDR4 - 100-100000022BOX;R$ 1.557,20
302;Processador Intel Core I3-3220, 3.30GHz, LGA 1155, OEM, Com Cooler;R$ 149,22
303;Processador AMD A6-9500, 3.5GHz, AM4, DDR4 - AD9500AGABBOX;R$ 523,60
304;Processador Intel Core I3-2100 Gamer, 3.1GHz;R$ 215,91
305;Processador Intel Pentium G5420 Gold Coffe Lake, 3.8GHz, LGA 1151 - BX80684G5420;R$ 1.148,90
306;Processador Intel I5-10600K Marvel's Avengers Collector's Edition Packaging, Cache 12MB, 4.10GHz (4.80GHz) - BX8070110600KA;R$ 1.789,11
307;Processador Intel Core I7 12700F, 2.1GHz - Bx8071512700fI;R$ 2.663,24
308;Processador Intel Core I3-6100T, 3.20GHz, OEM;R$ 179,31
309;Processador AMD Ryzen 7 5700X3D, 3.6 GHz, (4.1GHz Max Turbo), Cachê 4MB, 8 Núcleos, 16 Threads, AM4, Vídeo Integrado - 100-100001503WOF;R$ ----
310;Processador Intel Core i7-14700K, 14ª Geração, 5.6 GHz Max Turbo, Cache 33MB, 20 Núcleos, 28 Threads, LGA1700 - BX8071514700K;R$ ----
311;Processador AMD Ryzen 5 7600, 5.1GHz Max Turbo, Cache 38MB, AM5, 6 Núcleos, Vídeo Integrado - 100-100001015BOX;R$ ----
312;Processador Intel Core i5-14600KF, 14ª Geração, 5.3 GHz Max Turbo, Cache 24MB, 14 Núcleos, 20 Threads, LGA1700 - BX8071514600KF;R$ ----
313;Processador Intel Core i7-10700K, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700K;R$ ----
314;Processador Intel Core i7-14700KF, 14ª Geração, 5.6 GHz Max Turbo, Cache 33MB, 20 Núcleos, 28 Threads, LGA1700 - BX8071514700KF;R$ ----
315;Processador Intel Core i9-10900F, 2.8GHz (5.2GHz Max Turbo), Cache 20MB, LGA 1200 - BX8070110900F;R$ ----
316;Processador AMD Ryzen 5 7600X, 5.3GHz  Max Turbo, Cache 38MB, AM5, 6 Núcleos, Vídeo Integrado - 100-100000593WOF;R$ ----
317;Processador Intel Core i7-11700KF 11ª Geração, 3.6 GHz (4.9GHz Turbo), Cache 16MB, Octa Core, 16 Threads, LGA1200 - BX8070811700KF;R$ ----
318;Processador Intel Core i9-12900K, 3.2GHz (5.2GHz Max Turbo), Cache 30MB, 16 Núcleos, 24 Threads, LGA 1700, Vídeo Integrado - BX8071512900K;R$ ----
319;Processador Intel Core i7-11700 11ª Geração, 2.5 GHz (4.8GHz Turbo), Cache 16MB, Octa Core, LGA1200, Vídeo Integrado - BX8070811700;R$ ----
320;Processador Intel Core I7-10700, 2.90GHz (4.8GHz Turbo), Cache 16MB, LGA 1200 - BX8070110700;R$ ----
321;Processador AMD Ryzen 9 7900X, 5.6GHz Max Turbo, Cache 76MB, AM5, 12 Núcleos, Vídeo Integrado - 100-100000589WOF;R$ ----
322;Processador Intel Core i9-10900, 2.8GHz, Cache 20MB, LGA 1200 - BX8070110900;R$ ----
323;Processador AMD Ryzen 7 7800X3D, 5.0GHz Max Turbo, Cache 104MB, AM5, 8 Núcleos, Vídeo Integrado - 100-100000910WOF;R$ ----
324;Processador Intel Core i9-10900K, 3.7GHz (5.3GHz Max Turbo), Cache 20MB, LGA 1200 - BX8070110900K;R$ ----
325;Processador Intel Core i7-10700F, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700F;R$ ----
326;Processador AMD Ryzen 7 3800XT, 3.8GHz (4.7GHz Max Turbo), Cache 36MB, Octa Core, 16 Threads, AM4 - 100-100000279WOF;R$ ----
327;Processador AMD Ryzen Threadripper Pro 5975WX, 128 MB, 32 Núcleos, SP3 WOF - 100-100000445WOF;R$ ----
328;Processador AMD Ryzen 5 3600 Cache 32MB 3.6GHz(4.2GHz Max Turbo) AM4, Sem Vídeo - 100-100000031SBX;R$ ----
329;Processador Intel Core i7-10700, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700;R$ ----
330;Processador Intel Core i7-10700KF, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700KF;R$ ----
331;Processador AMD Ryzen 5 3600, 3.6GHz(4.2GHz Max Turbo), Cache 32MB, 6 Núcleos, 12 Threads, AM4 - 100-100000031BOX;R$ ----
332;Processador AMD Ryzen 3 4100, 3.8GHz (4.0GHz Max Turbo), Cache 6MB, AM4,  Sem Vídeo - 100-100000510BOX;R$ ----
333;Processador Intel Core i9-9900KF Coffee Lake Refresh, 3.6GHz (5.0GHz Max Turbo), Cache 16MB, Octa Core, 16 Threads, LGA 1151, Sem Vídeo - BX80684I99900KF;R$ ----
334;Processador Intel Core i9-10900X Cascade Lake, 3.7GHz (4.7GHz Max Turbo), Cache 19.25MB, 10 Núcleos, 20 Threads, LGA 2066 - BX8069510900X;R$ ----
335;Processador AMD Ryzen 5 1600, Cache 19MB, 3.2GHz (3.6GHz Max Turbo), AM4 - YD1600BBAFBOX;R$ ----
336;Processador Intel Core i7-7740X Kaby Lake, 4.3GHz (4.5GHz Max Turbo), Cache 8MB, LGA 2066 - BX80677I77740X;R$ ----
337;Processador Intel Core i5-9600K Coffee Lake Refresh, 3.7GHz (4.6GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I59600K;R$ ----
338;Processador Intel Core i7-9700K Coffee Lake Refresh, 3.6GHz (4.9GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684I79700K;R$ ----
339;Processador AMD A6-7480 Dual Core, 3.8Ghz, Cache 1MB, 2 Threads, FM2+ - AD7480ACABBOX;R$ ----
340;Processador Intel Core i5-7400 Kaby Lake, 3Ghz (3.5GHz Max Turbo), Cache 6MB, 3Ghz (3.5GHz Max Turbo), Quad Core, LGA 1151 - BX80677I57400;R$ ----
341;Processador Intel Core i7-7700 Kaby Lake, 3.6GHz (4.2GHz Max Turbo), Cache 8MB, LGA 1151 - BX80677I77700;R$ ----
342;Processador Intel Pentium G4560 Kaby Lake, 3.5Ghz, Cache 3MB, Dual Core, 4 Threads, LGA 1151 - BX80677G4560;R$ ----
343;Processador Intel Core i5-7640X Kaby Lake, 4GHz (4.2GHz Max Turbo), Cache 6MB, LGA 2066 - BX80677I57640X;R$ ----
344;Processador Intel Core i5-8400 Coffee Lake, 2.8GHz (4GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I58400;R$ ----
345;Processador AMD A8 9600 Bristol Ridge, 3.1GHz (3.4GHz Max Turbo), Cache 2MB, Quad Core, 4 Threads, AM4 - AD9600AGABBOX;R$ ----
346;Processador Intel Core i3-8100 Coffee Lake, 3.6GHz, Cache 6MB, 3.6GHz, Quad Core, 4 Threads, LGA 1151 - BX80684I38100;R$ ----
347;Processador AMD Ryzen 7 2700X, Cooler Wraith Prism, 3.7GHz (4.35GHz Max Turbo), Cache 20MB, Octa Core, 16 Threads, AM4 - YD270XBGAFBOX;R$ ----
348;Processador Intel Core i5-9400F Coffee Lake, 2.9GHz (4.1GHz Max Turbo), Cache 9MB, LGA 1151, Sem Vídeo - BX80684I59400F;R$ ----
349;Processador Intel Core i3-9100F Coffee Lake, 3.6GHz (4.2GHz MaxTurbo), Cache 6MB, Quad Core, 4 Threads, LGA 1151, Sem Vídeo - BX80684I39100F;R$ ----
350;Processador AMD Ryzen 7 3800X, 3.9GHz (4.5GHz Max Turbo), Octa Core, 16 Threads, Cache 32MB, AM4 - 100-100000025BOX;R$ ----
351;Processador Intel Core i7-9700F Coffee Lake, 3.0GHz (4.7GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684i79700F;R$ ----
352;Processador AMD Athlon 3000G Two Core, 3500MHz, Cache 5MB, 2 Núcleos, 4 Threads, AM4 - YD3000C6FHBOX;R$ ----
353;Processador Intel E3-1220V6 Xeon, 3.00GHz, LGA 1151, Box, Para Servidor - BX80677E31220V6;R$ ----
