ID;Descrição;Preço em R$
187;SSD Adata 512GB, Legend 700, M.2 2280 NVMe PCIe Gen 3 - Aleg-700-512gcs;R$ 269,10
188;Dissipador de Calor Coolmoon para SSD M2, Nvme, LED, ARGB, 5v, 3 Pinos, Alumínio;R$ 68,70
189;SSD 240 GB Sata3 2,5Polegadas Ioway;R$ 149,97
190;SSD Wd Green 240Gb 2,5 7mm Sata 3 - Wds240g3g0a;R$ 178,92
191;SSD Externo Portátil SanDisk Extreme 1TB, USB, Leitura: 1050 MB/s e Gravação: 1000 MB/s, Azul - SDSSDE61-1T00-G25B;R$ 699,99
192;SSD 8TB Corsair MP600 PRO XT, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7000MB/s e Gravação: 6100MB/s, Preto - CSSD-F8000GBMP600PXT;R$ 6.399,99
193;SSD WD Black 1TB SN850P NVMe, Leitura: 7300MB/s e Gravação: 6300MB/s, para consoles PS5 - WDBBYV0010BNC-WRSN;R$ 949,99
194;SSD Hikvision SATA III 6GB/s, 120GB - HS-SSD-C100;R$ 111,00
195;SSD Externo 2TB Samsung T7, USB 3.2, Leitura: 1050MB/s e Gravação: 1000MB/s, Titanium Gray - MU-PC2T0T/AM;R$ 1.159,99
196;SSD Samsung 2TB 870 Qvo, Leitura 560MB/s E Gravação 530MB/s - Mz-77q2t0;R$ 1.398,60
197;Placa Pci-e Adaptador SSD, M2 No Pc Dp-20 Dex;R$ 53,90
198;SSD Samsung 870 Evo, 1TB, SATA - mz-77e1t0b/am;R$ 680,54
199;SSD Crucial BX500, 480GB, SATA, Leitura 540 MB/s, Gravação 500 MB/s - CT480BX500SSD1;R$ 237,90
200;SSD Corsair 1TB MP700, M.2 PCIe Gen5 x4 NVMe 2.0, Leitura: 9500MB/s e Gravação 8500MB/s, Preto - CSSD-F1000GBMP700R2;R$ 1.099,99
201;SSD Externo 1 TB Samsung T7, USB 3.2, Leitura: atÃ© 1050MB/s e Gravação: atÃ© 1000MB/s, Titanium Gray - MU-PC1T0T/AM;R$ 729,99
202;SSD Kingston Kc3000, 512GB, M.2 2280 Pcie, Nvme, Leitura: 7000MB/s E Gravação: 3900MB/s, Para Pc E Ps5 - Skc3000s/512g;R$ 494,48
203;SSD Externo Redragon 256GB, USB, Tipo C;R$ 206,65
204;SSD 2TB WD Blue SN580 NVMe, M.2 PCle, Gen4, Leitura 4150 e Gravação 4150 - WDS200T3B0E;R$ 839,99
205;SSD 256 GB Sata3 2,5Polegadas Ioway;R$ 169,40
206;Ssd 256gb M.2, 2280 Xpg, Asx8100np;R$ 304,20
207;Hd Ssd 256gb Pny Cs1031, M.2 2280, Pcie Gen 3x4 Nvme 1.3, Leitura 1700mb/s, Gravação 1100mb/s;R$ 176,18
208;SSD Kingston DC1000B, 960GB, PCIe, NVMe, M.2 2280, Leituras 3.400MB/s, Gravação 925MB/s - SEDC1000BM8/960G;R$ 789,99
209;SSD Externo Portátil Sandisk, 480GB, USB, Leitura: 520MB/s, Preto e Laranja - SDSSDE30-480G-G25;R$ 399,99
210;SSD Patriot Burst Elite 120GB, 2.5 Pol, SATA III, Leitura 450MB/s E Gravação 320MB/s - Pbe120gs25SSDr;R$ 104,86
211;SSD Crucial P3, 500GB, Nvme M.2, 2280, Leitura 3500MB/s e Gravação 1900MB/s - Ct500p3SSD8;R$ 290,00
212;SSD 250 GB Samsung 970 EVO Plus, M.2 NVMe, Leitura: 3500MB/s e Gravação: 2300MB/s - MZ-V7S250B/AM;R$ 389,99
213;SSD Externo Samsung 1TB, T7 Titan, Leitura 1050MB/s e Gravação 1000MB/s - MU-PC1T0T/WW;R$ 719,99
214;Dissipador de Calor para SSD Jonsbo, Compatível c/ M.2, Nvme, SATA, Alumínio - 2280;R$ 95,95
215;SSD M2 240GB, Kingston A400, M.2 2280 - SA400M8/240G;R$ 476,04
216;SSD Samsung 250GB, M.2, NVMe 980, Leitura 2900MB/s e Gravação 1300MB/s - MZ-V8V250BW;R$ 239,99
217;SSD WD 500GB SN770M, M.2, Leitura: 5000 MB/s e Gravação: 4000 MB/s, Preto - WDS500G3X0G-00CHY0;R$ 459,99
218;"SSD PNY CS900 120Gb, 2.5"" SATA III 6 Gbs - ssd7cs900-120";R$ 146,69
219;SSD M.2 Western Digital WD Black, SN770 Gen4, 1TB, 5150MBs;R$ 646,70
220;Ssd Ntc 240gb Sata Lll 2,5 polegadas;R$ 129,26
221;SSD M.2 Adata Legend 850, 512GB, Pcie 4.0, 5000mbs;R$ 569,90
222;SSD S3+ S3SSDC120 120GB, SATA, Leitura 550MB/s, Gravação 500MB/s, Preto;R$ 97,85
223;"SSD Patriot P210s128g25 128GB 2.5"" Sata 3 500mb/s Leit,  400mb/s Grav 120";R$ 112,91
224;SSD Adata Legend 960 Max, 1TB, NVMe 2280 - Aleg-960m-1tcs;R$ 724,76
225;SSD Crucial, P3 Plus 500GB, M.2 PCIe NVMe, Leitura: 4,700MB/s, Gravação: 1,900MB/s, CT500P3PSSD8;R$ 306,81
226;SSD M2 Pcle 4.0, Blaze Redragon, 1tb;R$ 633,22
227;SSD Samsung 870 EVO, 500GB, SATA 2.5, Leitura 560 MB/s, Gravação 530 MB/s, Preto - MZ-77E500B/AM;R$ 499,00
228;SSD 128GB Patriot P300, M.2 2280 Pcie 3x4 Nvme 1.3, Leitura 1600MB/s, Grav. 600MB/s - P300p128gm28;R$ 116,31
229;Ssd 120gb Keepdata Sata Iii Kds120g-l21;R$ 104,00
230;SSD Wd Green Sn350, 250GB, M.2 2280, Pcie Gen3 X4, Nvme 1.3 - Wds250g2g0c;R$ 188,91
231;HD SSD Gigabyte 480GB - Gp-gstfs31480gntd;R$ 329,00
232;SSD Pny Cs900 500GB, Sata Iii, 2,5 Polegadas - SSD7CS900-500-RB;R$ 244,71
233;SSD PNY Xlr8 Cs3140, 2tb, NVMe 2280 - M280cs3140-2tb-cl;R$ 890,91
234;Gabinete Kmex Gx-05ch Micro Atx, Mid tower, Com Fonte, Preto;R$ 215,00
235;SSD Western Digital WDS200T1R0A Red Nas Sa500, 2TB, SATA M.2, Leitura Até 560 MB/s, Gravação: Até 530 MB/s;R$ 1.880,52
236;SSD 1 TB Adata XPG SX6000, M.2 NVMe, Leitura: 2100MB/s e Gravação: 1500MB/s - ASX6000PNP-1TT-C;R$ 449,99
237;Dissipador Ctech Para SSD M2 NVME NGFF, 2280mm, 4mm, Alumínio, Thermalpad, PC, Notebook e PS5, Preto;R$ 29,90
238;SSD Western Digital Black Sn850x, 4TB, Nvme, 2280 - Wds400t2x0e;R$ 2.621,61
239;SSD 500GB WD Black SN750 SE, M.2, NVMe, PCIe Gen4, Leitura: 3600MB/s e Gravação: 2000MB/s - WDS500G1B0E;R$ 299,99
240;SSD Externo Samsung 500GB, T7 Titan, USB, Leitura 1050MB/s e Gravação 1000MB/s - MU-PC500T/WW;R$ 489,99
241;Docking Station Akasa Duodock X Para SSD E HD 2.5pol e 3.5pol, SATA, USB 3.0, Preto - AK-DK03U3-BK;R$ 390,59
242;Placa Pci-e Para SSD M.2 Com Nvme - Pci-e X4 - Pm2-pcie;R$ 73,80
243;Case SSD M.2, Adaptador, Sata Pci-e, Nvme Nv1 Usb 3.1, Type C, 10 Gbps;R$ 206,71
244;SSD Sandisk Sdssda-1t00-g27, Plus, 1TB, Sata Iii 6GB/s, Leitura 535mb/s, Gravação 350mb/s;R$ 427,71
245;SSD Adata Legend 710, 256GB, Nvme M.2 2280, Leitura 2100mb/s, Gravação 1000mb/s - Aleg-710-256gcs;R$ 191,61
246;"Ssd 480gb Sata 3 2,5"" C100 Hikvision Hs-ssd-c100/480g";R$ 257,60
247;SSD Western Digital Green Sata Lll 2tb 2,5 Polegadas - Wds200t2g0a;R$ 818,01
248;SSD Externo Redragon 512GB, USB, Tipo C;R$ 371,32
249;SSD 2TB Corsair MP600 PRO XT Hydro X Edition, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7100MB/s e Gravação: 6800MB/s - CSSD-F2000GBMP600PXT;R$ 1.289,99
250;SSD WD Black 500GB SN770M, M.2 2230 NVM - WDS500G3X0G-00CHY0;R$ 499,99
251;SSD M.2 256GB - NVMe - Formato 2242 - OEM - Adata;R$ 109,75
252;SSD Externo Samsung, 870 EVO, 1TB, SATA, Não NVMe, Leitura: 560 MB/s, Gravação: 530 MB/s - Mz-77e1t0e;R$ 905,31
253;HD SSD Nvme M2 Hikvision, 512GB, 512GB - HS-SSD-E100N;R$ 343,58
254;SSD Tronos Tn128g-2280, 128GB, M.2 PCIe NVMe - Sm2263xt - Oem;R$ 108,03
255;SSD Rise Mode Gamer Z Series 512GB, Sata, Leitura: 535MB/s e Gravação: 435MB/s - RM-SSD-512;R$ 239,99
256;SSD Externo 256GB KBM! GAMING, Portátil, RGB, USB & USB-C, Leitura 410MB/s, Gravação 406MB/s - KGSSE200256;R$ 179,99
257;HD SSD 240GB Green WD Sata 3 Leituras 540MB/s Gravações 465MB/s | WDS240G1G0A 1922;R$ 230,00
258;Ssd Crucial Bx500, 2tb, Sata, Leituras: 540mb/s E Gravações: 500mb/s - Ct2000bx500ssd1;R$ 856,71
259;SSD Interno Pny 1tb Sata 3500MBs Preta - Ssd7cs900-1tb-rb;R$ 383,78
260;SSD M.2 Westerndigital Sn570 Blue, 500GB, 3300mbs.;R$ 271,78
261;Ssd Ntc 480gb Sata Lll 2.5'';R$ 268,42
262;SSD Msi Spatium S270, 240GB, Sata Iii 2,5 Polegadas - S78-440n070-p83;R$ 149,90
263;SSD externo 512GB KBM! GAMING, Portátil, USB & USB-C, Leitura 386MB/s, Gravação 360MB/s - KGSSE100512;R$ 249,99
264;SSD Samsung 1TB, M.2 PCIe 3.0, 980 Nvme, Leitura: 3.500 MB/s e Gravação: 3.000 MB/s, Preto - Mz-v8v1t0b/am;R$ 590,31
265;HD SSD M.2, XPG Adata, Gammix S70 Blade, Pci-e, 4.0x4 - Agammixs70b-1t-cs 3559;R$ 755,48
266;"SSD Hikvision 480GB Sata III, 6GB/s, 2.5"", 550MBs - Minder/480G";R$ 399,00
267;SSD 4tb M.2 Nvme Pcie 4.0 speed Gta Tech,7000mb/s Leit - 6000mb/s Grav SSD4tb4.0;R$ 1.929,75
268;SSD Kingston, A400, 120GB, SATA;R$ 138,99
269;SSD Kingston Nv1 500gb m.2 2280, Nvme, Leitura: 2100mb/s e Gravação: 1700mb/s - SNVS/500G;R$ 411,35
270;SSD M.2 256GB - NVMe - Formato 2242 - OEM;R$ 109,75
271;"Adaptador Baia De Ssd 2.5"" Para 3.5 Sna-br2/35 - Kingston";R$ 41,90
272;SSD Externo 1TB KBM! GAMING, Portátil, RGB, USB & USB-C, Leitura 420MB/s, Gravação 410MB/s - KGSSE200100;R$ 399,99
273;Ssd 1TB 2.5 Sata 3 560MB/s Leit - 520MB/s Grav Ssd1000GB2,5 Gta Tech;R$ 430,59
274;SSD 240gb S3+, Sata III 6Gb/s, Leitura 550 Mb/s, Gravação 500 Mb/s - S3ssdc240;R$ 159,00
275;Dissipador Para Ssd M2 Nvme E Ngff 2280 6mm Em Alumínio + Thermal Pad, Alta Eficiência E Maior Refrigeração Cor:dourado;R$ 35,91
276;SSD Samsung 980 Pro 500GB Nvme M.2 2280, Mz-v8p500b/am;R$ 638,86
277;SSD M.2 500gb Adata Legend 850 Lite - Leitura 5000 Mb/s - Gravação 4500 Mb/s - Aleg-850l-5000gcs;R$ 340,19
278;SSD Crucial Mx500 1TB Sata;R$ 539,00
279;HD Patriot P300 SSD M.2 2280, 256GB, NVME 1.3, Leitura 1700MB/S, Gravação 1100MB/S - P300p256gm28;R$ 166,92
280;SSD Pny 500GB Cs1031, M.2 2280 NVMe 1.3, Pcie Gen3 X4, Leitura 2200MB/s, Gravação 1200MB/s - M280cs1031-500-Cl;R$ 252,24
281;SSD 480 GB Sata 3, 2,5Polegadas Ioway;R$ 212,44
282;SSD Samsung 980 PRO Series, 1TB, M.2, NVMe, Leitura até 7.000 MB/s, Preto- Mz-v8p1t0b/am;R$ 825,00
283;SSD 2TB Corsair MP600 PRO NH, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7000MB/s e Gravação: 5700MB/s, Preto - CSSD-F2000GBMP600PNH;R$ 1.159,99
284;SSD 480GB Patriot Burst Elite, Sata Iii 6GB/s, Leitura 450MB/s, Gravação 320MB/s - Pbe480gs25ssdr;R$ 230,54
285;SSD Axis 500 Multi Ss100 120GB Sata Iii 2,5 Polegadas;R$ 104,49
286;Ssd Externo 960gb Adata Sd600q - Usb 3.2 - Leitura 440mb/s - Preto - Asd600q-960gu31-cbk;R$ 514,25
287;Placa Sata Para Ssd M.2 - Adaptador Sata 7+15 Pinos - Pm2-sata;R$ 45,90
288;SSD Lexar Ns100 1TB, SATA, Leitura 520MB/s  - Lns100-1trb;R$ 413,91
289;SSD Samsung 870 Qvo, 2TB, SATA III 2.5 Polegadas, Leitura 560MBps E Escrita 530MBps - Mz-77q2t0b/Am;R$ 1.146,56
290;Dissipador Ctech Para SSD M2 NVME, NGFF, 2280mm, 6mm, Alumínio, Thermalpad, PC, Notebook e PS5, Preto;R$ 35,91
291;SSD Intel 660p Series 2Tb M.2 Nvme Pcie 3.0x4, Leitura 1800 Mb/s, Gravação 1800 Mb/s - Ssdpeknw020t8x1;R$ 1.234,99
292;"SSD Western Digital Green, 2TB, 2.5"" SATA III, 545MB/s - WDS200T2G0A";R$ 1.035,41
293;"SSD Samsung 870 EVO, 2TB, SATA  2.5"", Leitura 560MB/s - MZ-77E2T0B/AM";R$ 1.299,00
294;HD SSD 120GB Knup Kp-ss120 Ultra Velocidade Sata  Pc Notebook;R$ 215,49
295;"HD SSD Patriot P210 256GB, 2.5"" Sata Iii 6gb/s, Leitura 500 Mb/s, Gravação 400 Mb/s - P210s256g25";R$ 199,59
296;SSD Kingston 1920GB, Sata3, Enterprise Série Dc600m, Para Servidores E Data Centers - Sedc600m/1920g;R$ 1.645,40
297;HD SSD Nvme M2 Hikvision, 128GB - HS-SSD-E100N-STD;R$ 122,94
298;SSD XPG Gammix S50 Lite 512GB, M.2 2280, NVMe, PCIe, Gen4 X4, Leitura 3800 MB/s, Grav 2800 MB/s;R$ 299,61
299;SSD M.2 Pny Xlr8 Cs3140 Gen4, 4tb, 7500mbs;R$ 3.989,90
300;SSD Lexar Nm800 Pro, 1TB, M.2 2280 Pcie NVMe, Professional - LNM800P001T-RNNNG;R$ 653,31
301;"Intel Server, D3-s4510, 2.5"", 1.92TB";R$ 2.199,00
302;SSD Externo 960 GB Kingston IronKey Vault Privacy 80, Leitura: 250MB/s e Gravação: 250MB/s, USB-C, Azul - IKVP80ES/960G;R$ 1.999,99
303;SSD 1TB 2.5 Sata 3, 560mb/s Leit - 530mb/s, Ultra 3D - Sdssdh3-1t00-g25 Sandisk;R$ 549,99
304;"SSD Intel Server D3-s4510 2,5"" 3,84TB";R$ 3.399,00
305;SSD 1TB Ktrok, M.2 2280, PCI-e NVMe - Ktrok Nvme 1TB;R$ 759,90
306;SSD Redragon 512GB Blaze, M.2 NVMe, Leitura 7050MB/s E Gravação 4200MB/s - GD-703;R$ 469,90
307;SSD, 128GB, Patriot, P300, M.2, 2280, NVME PCIE, GEN3 X4, P300P128GM28;R$ 125,72
308;SSD INTEL SERVER D3-S4520, 2.5 3.84TB SATA;R$ 3.041,10
309;SSD Kingspec 960GB Sata III, Leitura Até 570MB/s E Gravação Até 520MB/s - P4-960;R$ 739,00
310;SSD M.2 Kingston NV2 PCIe 4.0, 250GB, 3000MBs;R$ 212,97
311;SSD Lexar Nq100 480GB Sata Iii 2,5 Polegadas - Lnq100x480g-rnnnu;R$ 238,08
312;SSD Intel Server D3-S4520, 2.5, 960GB SATA;R$ 1.349,10
313;SSD 480GB Adata Su630, SATA 2.5 - ASU630SS-480GQ;R$ 469,00
314;HD SSD 512GB Kingcomp;R$ 225,00
315;SSD M.2 Western Digital, SN700 Red, 2TB, 3400MBs;R$ 2.249,01
316;SSD M.2 256GB NVMe - Formato 2230 - OEM;R$ 109,75
317;Case Adaptador SSD M.2 NVME Para USB-c,USB 3.0, F3 Cs-adp-ngff/nvme;R$ 72,25
318;Ssd 480gb Adata Ultimate Su650, Sata 6gb/s, Leitura 520mb/s, Gravação 450mb/s - Asu650ss-480gt-r;R$ 249,00
319;"Ssd Hikvision 240gb 2,5"" Sata 3 - Hs-ssd-c100/240g";R$ 153,40
320;SSD Seagate 480GB, Barracuda, 2.5 Polegadas, Sata 3 - Za480cv1a002;R$ 282,66
321;SSD Intel 960GB, SATA, Leitura 560MB/s, Gravação 510MB/s - SSDSC2KB960G801;R$ 1.399,00
322;SSD Pny 2TB Cs1031b Nvme M.2 2280 - M280cs1031-2tb-cl;R$ 693,81
323;SSD M.2 NVME 512GB, E1000, Hikvison - HS-SSD-E1000/512G;R$ 399,99
324;SSD Western Digital Black Sn850x, 2TB, NVMe, 2280 Com Dissipador - Wds200t2xhe;R$ 1.506,16
325;SSD Adata XPG Spectrix S40G, 256GB, M.2, Leitura 3500MB/s, Gravação 1200MB/s - AS40G-256GT-C;R$ 649,19
326;SSD Samsung 2TB, 870 QVO, SATA, Leitura 560MB/s e Gravação 530MB/s - MZ-77Q2T0BW;R$ 799,99
327;SSD 1TB Sata Iii 2.5Polegadas Skc600/1024g Kingston;R$ 683,55
328;Ssd Wd Sn750 Heatsink 500gb M.2 2280 Nvme 3,470 Mb/s;R$ 289,90
329;HD SSD 960GB Kingston A400, Sata III 6GB/S, Leitura 500MB/S, Gravação 450MB/S - Sa400s37/960g;R$ 464,37
330;SSD Alltek ATK-2.5, 240GB, SATA III, Leitura 570MB/s E Gravação 520MB/s, Preto;R$ 147,38
331;SSD NTC 256GB, Nvme M.2 2280 - NTCKF-F6M.2NVME-256;R$ 172,38
332;SSD Wd Red 500GB Sa500 Para Servidores 2.5'' - Wds500g1r0a;R$ 570,84
333;SSD Multi Axis 400 Ss104 120GB, M.2, Leitura 450MB/s, Gravação 400MB/s;R$ 89,00
334;SSD Externo Samsung 2TB, T7 Shield, USB, Leitura 1050MB/s e Gravação 1000MB/s - MU-PE2T0S/WW;R$ 999,99
335;SSD Kingston 480GB, Dc600m 2.5 Polegadas Sata 3 - Sedc600m/480g;R$ 1.002,62
336;SSD Western Digital SN700 Red 1TB, M.2, Leitura Até 3400MB/s, Gravação Até 2900MB/s;R$ 1.042,11
337;SSD 512 GB XPG SX6000 Lite, M.2, PCIe, NVMe, Leitura: 1800MB/s e Gravação: 1200MB/s - ASX6000LNP-512GT-C;R$ 339,99
338;SSD Portátil Samsung T7 1Tb Shield - Mu-pe1t0s;R$ 1.019,00
339;SSD WD Black SN750 M.2, 250GB, Leitura 3100MBs e Gravação 1600MBs;R$ 519,21
340;SSD Intel S4520 Series, 480GB, 2.5 SATA, Leitura 560MB/s E Gravação 490MB/s;R$ 899,00
341;SSD Hikvision E1000 256GB, M.2 NVME, Leitura 1900MB/s, Gravação 1200MB/s - HS-SSD-E1000/256G;R$ 175,60
342;Case Externo Orico, Para SSD M.2, NGFF M.2, 5Gbps, Tipo-C, Preto - M2PF-C3;R$ 139,60
343;SSD Western Digital 1tb M.2 Nvme Sn350, Leitura E Gravação 2400mb/s - 2400mb/s Gen3x4 Wds100t2g0c-00cdh0;R$ 520,00
344;"SSD Patriot P210, 512GB, 2.5"", Sata 3 - P210s512g25";R$ 257,64
345;Ssd M.2 2280, Nvme 256GB, Oxybr;R$ 188,01
346;SSD Keepdata 480GB,  Kds480g-l21, 500 Mb/s De Leitura - Prata/Vermelho;R$ 207,48
347;SSD Portátil 4TB Corsair EX100U, USB Type-C, Leitura: 1600MB/s e Gravação: 1500MB/s, Preto - CSSD-EX100U4TB;R$ 2.199,99
348;SSD M.2 Western Digital, WD Black Sn770, Gen4, 250GB, 5000Mbs;R$ 328,00
349;Case Organizador Urban Gate, Camada Dupla, Impermeável, para Acessório Digital, Preto;R$ 119,90
350;SSD Multi Axis 400, 2.5 Polegadas, 120GB, Gravação 400MB/s - SS101;R$ 166,91
351;SSD Externo SanDisk 4TB Extreme Portable SSD V2;R$ 2.798,00
352;SSD Adata Xpg Gammix S11 Pro, 512GB, M.2 2280, Pcie Gen3x4, NVMe 1.3, Leitura 3500 MB/s, Gravação 2300MB/s - Agammixs11p-512gt-C;R$ 527,55
353;SSD M.2 Adata XPG 4tb Gammix S70 Blade;R$ 3.237,48
354;SSD Adata Legend 850, 512GB, NVMe 2280 - Aleg-850-512gcs;R$ 364,27
355;SSD Ktrok M.2 2280 256Gb PCI-e Nvme Solid State Drive;R$ 169,90
356;Case Externo Para SSD M.2 Nvme Type C 3.1 - Csm2c;R$ 189,99
357;Memória SSD, Hoopson, 256gb;R$ 220,00
358;SSD Kingston Kc3000 Gen4, 1024GB, M.2 2280 PCIe 4 NVME, Leitura 7000 MB/s E Gravação 6000 MB/s, Preto - Skc3000s/1024g;R$ 924,26
359;SSD Hikvision, 120GB, 2.5 Pol Sata - Ss130;R$ 90,59
360;SSD M.2 128GB NVMe - OEM - Formato 2230;R$ 76,72
361;HD SATA3 SSD 240GB GIGABYTE 500-420MB/S GP-GSTFS31240GNTD;R$ 246,28
362;SSD Xpg Adata M.2 4TB Gammix S70 Blade NVME - Agammixs70b-4t-cs;R$ 5.290,00
363;SSD Redragon Hs-SSD-eMBer 128GB M.2;R$ 119,90
364;SSD Adata M.2 500GB, Legend 850 Lite Nvme - Aleg-850l-500gcs;R$ 457,06
365;SSD Externo 1TB KBM! GAMING, Portátil, USB & USB-C, Leitura 388MB/s, Gravação 388MB/s - KGSSE100100;R$ 359,99
366;Ssd 512gb 2.5 Sata 3 550mb/s Leitura - 520mb/s Gravaçao Skc600/512g Kingston;R$ 352,82
367;SSD Oxy 960GB SATA, LEITURA  550 MB/S, GRAVAÇÃO 350 MB/S;R$ 429,30
368;SSD Adata M.2 1TB, Xpg Gammix S70 Blade Nvme - Agammixs70b-1t-cs;R$ 1.005,41
369;Ssd 2TB, 2.5 Sata 3 560MB/s Leit - 510MB/s Grav, Ssd 2TB, 2,5 Gta Tech;R$ 770,97
370;Case Externa SSD Ngff M.2 B-key Ugreen USB 3.0, Prata;R$ 159,44
371;SSD Sandisk 480GB Plus G26.;R$ 305,00
372;Case SSD M.2, Adaptador Sata Pci-e, Nvme Nv1, Usb 3.1, Type C 10 Gbps - Prata;R$ 206,90
373;SSD Seagate 960GB, Barracuda 2.5Polegadas Sata 3 - Za960cv1a002;R$ 461,59
374;HD SSD Sata 2.5 Hikvision 256GB Hs-SSD-e100/256g;R$ 186,51
375;SSD Kingston, Pcie 4.0, 4TB, M.2 Nv2, Leitura: 3500MB/s + Gravação: 2.800MB/s - SNV2S;R$ 2.072,93
376;Ssd, M.2, Nvmexpress, PCIE S3+ 480GB;R$ 563,56
377;HD SSD Externo Multi E300, 240GB;R$ 322,20
378;SSD 960GB, M.2, WD Green, SN350, NVMe, 2400MBs - WDS960G2G0C;R$ 639,00
379;SSD Kingston 2TB, NV1 M.2 2280 NVME PCIE 3.0 Gen4x4 Snv2s-2000g;R$ 789,95
380;SSD Portátil 256GB, USB 3.0, 430 MBps, Goldentec - GT256;R$ 333,19
381;SSD Macrovip M.2 NVME PCIE, 1TB, Mvgld/1tb 1475/1715 Mb/s;R$ 332,00
382;SSD XPG SX6000 Lite, 128GB, M2 NVMe - ASX6000LNP-128GT-C;R$ 254,18
383;SSD Goldentec 480GB, SATA III, Leitura: 500 MB/s + Gravação: 400 MB/s, Preto;R$ 297,48
384;SSD Goldentec, 240GB, M.2, Leitura: 500 MB/s + Gravação: 400MB/s, Preto;R$ 273,67
385;"SSD 240GB, 2.5"" Sata III, 6GBs";R$ 146,23
386;SSD Adata 120GB, Su650, 2.5 Polegadas, Sata 3 - Asu650ss-120gt-r;R$ 120,00
387;SSD Gamer Kingston Kc3000, 2TB, M.2 2280, Pcie 4.0 Nvme, 7000MB/s - 7000MB/s - SKS3000D/2048G;R$ 1.414,40
388;SSD Gigabyte Aorus, 256GB, RGB, M.2 NVMe,  Dissipador, 3480MB/s - Gp-asm2ne2256gttdr;R$ 358,20
389;SSD 4tb Xpg S70 Blade, M.2 Nvme, Leitura 7400mb/s, Gravação 6600mb/s - Agammixs70b-4t-cs;R$ 2.650,05
390;SSD Win Memory M.2 Sata III, 64GB;R$ 181,79
391;SSD Hikvision 256GB M.2 2280 Nvme Pcie E1000 - SS530;R$ 158,54
392;SSD NTC 256GB M.2 2280 SATA III - NTCKFF6M.2NGFF-256;R$ 132,21
393;Western Digital Unidade De Estado Sólido, SSD Interno, WD Green Sn350, NVME, 2TB - Gen3 Pcie, QLC, M.2 2280, Até 3.200 MB/s - Wds200t3g0c;R$ 988,99
394;SSD WD Green, 240GB, M.2 - Wds240g2g0b.;R$ 299,00
395;SSD Wd Green 240GB, 240g3g0a, Western Digital;R$ 179,96
396;SSD Adata Legend 850, 1TB, M.2 2280 Nvme Pcie 4.0, leitura: 5.000 mb/s, gravação: 4.500 mb/s - Aleg-850-1tcs;R$ 644,74
397;SSD Oscoo On900 Pcie Nvme 2280;R$ 199,90
398;"SSD Samsung 870 Evo Mz-77e250b/am   2.5""  250Gb";R$ 549,00
399;Ssd M.2 256gb Xpg Gammix S41 Tuf - Nvme - Leitura 3500mb/s - Gravação 1000mb/s - Agammixs41-256g-c;R$ 429,00
400;SSD Ntc 128Gb, M.2 2280 - Ntckf-f6m.2ngff-128;R$ 125,10
401;SSD 256GB, M 2 2280 Upgamer Up500 550 500mbs;R$ 119,00
402;SSD Samsung M.2 970 Evo Plus 1TB - Mz-v7s1t0bw;R$ 799,00
403;SSD Adata Legend 850 2tb Pcie Gen4 X4 M.2 2280 - ALEG-850-2TCS;R$ 1.067,31
404;SSD Adata 1TB Legend 710, M.2 2280 NVMe - Aleg-710-1tcs;R$ 566,99
405;SSD Western Digital Black Sn850x, 1TB, NVMe, 2280 - Wds100t2x0e;R$ 746,91
406;SSD Gamer Kingston Fury Renegade, 2TB, M.2  Pcie 4.0 Nvme, Leitura 7300MB/S, Gravação 7000MB/S  - Sfyrd/2000G;R$ 1.505,66
407;SSD S3+ 960GB, SATA, Leitura 562 MB/s, Gravação 392 MB/s;R$ 591,56
408;Ssd 250gb Hp, E900;R$ 219,90
409;SSD Samsung 870 Evo, 500GB, SATA 2.5, Leitura 560MBps E Gravação 530MBps- Mz-77e500b/Am;R$ 499,00
410;SSD Sata 120Gb, Masterdrive 400mb/s - Leitura;R$ 146,99
411;SSD Externo Adata Se800, 1TB, USB 3.2, Tipo C, Ip68 Azul - Ase800-1tu32g2-cbk;R$ 779,80
412;SSD Externo, Sandisk, Extreme, 1TB, 1050 MBS Leitura, 1000 MBS Escrita;R$ 1.029,99
413;SSD Kingston Nv2 M.2, Nvme 500GB, 2280 Pcie 4.0 - Snv2s/500g;R$ 279,66
414;SSD, XPG S70 Blade 2TB, M.2 NVME, PCIE GEN4x4, Leitura: 7400mb/s E Gravação: 6400mb/s, 3d Nand - AGAMMIXS70B-2T-CS;R$ 1.222,59
415;SSD Gamer Adata XPG, Spectrix S40G, 1TB, M.2 RGB - AS40G-1TT-C;R$ 604,90
416;SSD Redragon Spark 480GB, Sata Lll 2,5 Polegadas- Gd-307;R$ 192,10
417;"SSD Sata 120GB NTC Sata Lll 2.5"", Leitura 500 MB/s, Gravação 400 MB/s";R$ 105,88
418;Case Para SSD M.2 Nvme, USB-C 3.1, 10 Gbps, Husky Gaming Storm 100, Hgml015;R$ 188,99
419;HD SSD Samsung 870 QVO 4TB Sata III - MZ-77Q2T0B/AM - 3135;R$ 2.669,00
420;SSD Kings, 120GB, SATA, Leitura: 500MB/s + Gravação: 320MB/s, Preto;R$ 189,99
