ID;Descrição;Preço em R$
228;Kit Pl Mãe H61 + Processador I7 3770s  + Memoria 16 Gb Ddr3 + Cooler;R$ 900,36
229;Kit Upgrade Pl Mãe H61 + Proc I5 3470 + Memoria 8 Gb Ddr3 + Cooler + SSD 240;R$ 523,03
230;Kit Pc, Intel I5, 2400 Placa Mãe H61 Afox, 8gb Ddr3, Smart Pc - Smt84050.;R$ 454,24
231;Kit Upgrade Amd Ryzen 5 5600g, Placa Mãe A520m-e Prime Asus, 8gb DDR4, Neologic - Nli84109;R$ 1.847,33
232;Kit Pl Mãe H81 + Processador I3 4130 + Cooler;R$ 284,61
233;Kit Upgrade Kaikora Gamer, Intel I5 OEM 6ª Geração H110 + Memória 8GB DDR4;R$ 1.100,00
234;Kit Upgrade - Ark AMD Ryzen 5 5600g + Placa-Mãe A520m-E Prime Asus + 16GB DDR4;R$ 1.743,02
235;Kit Upgrade Amd Ryzen 3 3200g, Placa Mãe A320, Neologic - Nli84295;R$ 1.294,60
236;Kit Upgrade com Placa Mãe H61 + Processador I3 3220 + Memoria 4 Gb Ddr3 + Cooler;R$ 279,25
237;Kit Upgrade com Placa Mãe H310 + Processador I7 8700 + Memória 16GB DDR4 + Cooler + M2 512;R$ 1.961,62
238;Kit Upgrade - Processador Intel Core I9-9900k + Placa-Mãe H310 + Water Cooler;R$ 3.451,85
239;Kit Upgrade AMD 4700S, 16GB RAM, GDDR6, para Processamento;R$ 1.286,99
240;Kit Upgrade Powerpc: Placa Mãe H81  + Processador I7 4770;R$ 580,39
241;Kit Placa Mãe H61 + Proc I5 2400 + Memoria 8Gb DDR3 + Cooler + SSD 240;R$ 509,81
242;Kit Upgrade, Placa Mãe H61 + Processador I3 3220 + Memoria 4 Gb Ddr3 + Cooler;R$ 321,79
243;Kit Placa Mãe H61 + Processador I5 2400 + Cooler;R$ 323,85
244;Kit Powerpc Pl Mãe H61 + Processador I5 2400 + Memoria 16 GB DDR3 + Cooler;R$ 435,95
245;Kit Upgrade - Processador AMD Ryzen 3 4350G + Placa-Mãe Asrock A320m;R$ 1.955,70
246;Kit Upgrade Powerpc: Placa Mãe H81 + Processador I3 4130 + Memória 8 GB DDR3+ Cooler + SSD 120GB;R$ 437,91
247;Kit Upgrade - Placa-Mãe Storm-Z H81 + Processador I3 4130 + Cooler + RAM 8GB;R$ 400,21
248;Kit Upgrade Kaikora, Placa-Mãe H81 + Intel I5 4ª Geração + Memória 4GB DDR3;R$ 698,00
249;Kit Powerpc Placa-Mãe H110 + Processador I5 6500 + Memória 16GB DDR4 + Cooler + M.2 256GB;R$ 1.030,38
250;Kit Placa Mãe H61 + Processador I3 3220 + Memoria 4GB DDR3 + Cooler + SSD 256GB M2;R$ 459,86
251;Kit Upgrade Kaikora Gamer, Intel Core I5 6ª Geração H110 + 16GB DDR4, Dual Channel;R$ 1.290,00
252;Kit Powerpc Placa-Mãe H110 + Processador I7 6700 + Memória 8GB DDR4 + Cooler + M.2 256GB;R$ 1.287,60
253;Kit Upgrade - Placa-Mãe H110 + Processador I7-6700 + Memória 8GB DDR4 + Cooler + SSD 512GB M.2;R$ 1.358,82
254;Kit Upgrade Intel Core I7 Segunda + Placa Mãe H61+ RAM 4GB DDR3 + Cooler;R$ 899,91
255;Kit Upgrade Intel Core I7 Terceira + Placa Mãe H61 + RAM 4GB DDR3 + Cooler;R$ 899,91
256;Kit Upgrade Neologic - Nli84719, AMD Ryzen 3 4100, Placa Mãe A520m, 8GB DDR4;R$ 1.294,60
257;Kit Upgrade Neologic - Nli84721, AMD Ryzen 5 7600, Placa Mãe X670, 8GB DDR5;R$ 5.502,04
258;Kit Upgrade Neologic - Nli84718, AMD Ryzen 3 4100, Placa Mãe A320m, 16GB DDR4;R$ 1.432,14
259;Kit Upgrade Neologic - Nli84720, AMD Ryzen 3 4100, Placa Mãe A520m, 16GB DDR4;R$ 1.432,14
260;Kit Upgrade Intel I5 Terceira + Placa Mãe H61 + RAM 16GB DDR3 + SSD 120GB + Cooler;R$ 899,91
261;Kit Upgrade Neologic - Nli84719, AMD Ryzen 3 4100, Placa Mãe A520m, 8GB DDR4;R$ 1.294,60
262;Kit Upgrade Neologic - Nli84721, AMD Ryzen 5 7600, Placa Mãe X670, 8GB DDR5;R$ 5.502,04
263;Kit Upgrade - Placa-Mãe H110 + Processador I7-6700 + Memória 8GB DDR4 + Cooler + SSD 512GB M.2;R$ 1.358,82
264;Kit Upgrade - Placa-Mãe Storm-Z H510 + Processador I5 10400f + Cooler + RAM 8GB;R$ 1.465,90
265;Kit Upgrade - Placa-Mãe Storm-Z H510 + Processador I3 10100f + Cooler + RAM 8GB + VGA GT210;R$ 1.279,94
266;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I5 6400 + Cooler + RAM 8GB;R$ 760,58
267;Kit Upgrade - Placa-Mãe Storm-Z H510 + Processador I5 10400f + Cooler;R$ 1.293,71
268;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I3 6100 + Cooler + RAM 4GB;R$ 557,10
269;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I3 6100 + Cooler + RAM 16GB;R$ 687,91
270;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I7 6700 + Cooler + RAM 8GB;R$ 1.311,92
271;Kit Upgrade - Placa-Mãe Storm-Z H81 + Processador I7 4770 + Cooler + RAM 16GB;R$ 1.070,62
272;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I7 6700 + Cooler + RAM 4GB;R$ 1.265,28
273;Kit Pl Mãe H310 + Processador I3 8100 + Memoria 8GB, DDR4 + Cooler + 256 M2;R$ 1.055,00
274;Kit Pl Mãe H110 + Procesador. I3 6100 + Memória. 16GB DDR4 + Cooler+ M.2 256GB;R$ 877,87
275;Kit Placa Mãe H110 + Processador I5 6500 + Memória 16GB DDR4 + Cooler + M.2 1TB;R$ 1.348,84
276;Kit Pl Mãe H81-10/100 + Processador I5 4570 + Memoria 4 GB, DDR3 + Cooler;R$ 435,29
277;Kit Placa Mãe H61 + Proc I3 2100 + Memoria 4GB, DDR3 + Cooler + SSD 240;R$ 413,37
278;Kit Upgrade Powerpc: Placa Mãe H81 + Processador I3 4130 + Memória 16GB DDR3 + Cooler;R$ 616,67
279;Kit Upgrade Intel I5 Terceira + Placa Mãe H61 + RAM 16GB DDR3 + SSD 240GB + Cooler;R$ 989,91
280;Kit Upgrade AMD Ryzen 5 4600g + Placa Mãe A320 + RAM 8GB DDR4 + SSD 240GB;R$ 1.619,91
281;Kit Upgrade Intel I5 Terceira + Placa Mãe H61 + RAM 4GB DDR3 + SSD 240GB + Cooler;R$ 799,99
282;Kit Upgrade Intel Core I7 Terceira + Placa Mãe H61 + RAM 16GB DDR3 + Cooler;R$ 1.169,91
283;Kit Upgrade Intel I5 Terceira + Placa Mãe H61 + RAM 8GB DDR3 + SSD 240GB + Cooler;R$ 809,91
284;Kit Pc. Intel I3, 2100 Placa Mãe H61 Afox, 16gb Ddr3, Smart Pc - Smt84054.;R$ 546,97
285;Kit Upgrade AMD Ryzen 5 4600g, Placa Mãe A520m, 32GB, DDR4, Neologic - NLI84635;R$ 2.176,54
286;Kit Upgrade Intel I3 Segunda + Placa Mãe H61 + RAM 16GB DDR3 + Cooler;R$ 499,90
287;Kit Upgrade Intel Core I7 Segunda + Placa Mãe H61 + RAM 16GB DDR3 + Cooler;R$ 1.169,91
288;Kit Upgrade, Placa Mãe H110, Intel Core I3-7100 E Cooler;R$ 726,75
289;Kit Upgrade Kaikora, Processador I5 10400F + Memória Kingston Fury, 8GB DDR4;R$ 1.860,00
290;Kit Upgrade Intel I3 Segunda + Placa Mãe H61 + RAM 4GB DDR3 + Cooler;R$ 449,91
291;Kit Upgrade AMD, Ryzen 5 5600g, Placa Mae A320m - Nli84579;R$ 1.702,73
292;Kit Upgrade AMD Ryzen 5 4600g + Placa Mãe A320 + RAM 8GB DDR4;R$ 1.649,99
293;Kit Upgrade - Placa-Mãe H110 + Processador I7-6700 + Memória 16GB DDR4 + Cooler + SSD 512GB M.2;R$ 1.470,74
294;Kit Upgrade - Placa-Mãe Storm-Z H510 + Processador I5 10400f + Cooler + RAM 16GB + VGA GT210;R$ 1.784,46
295;Kit Upgrade - Placa-Mãe Storm-Z H510 + Processador I5 10400f + Cooler + Ram 16GB;R$ 1.508,34
296;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I5 6400 + Cooler + RAM 16GB;R$ 855,05
297;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I5 6400 + Cooler + RAM 4GB;R$ 852,06
298;Kit Upgrade - Placa-Mãe Storm-Z H81 + Processador I7 4770 + Cooler;R$ 843,50
299;Kit Upgrade - Placa-Mãe Storm-Z H81 + Processador I7 4770 + Cooler + RAM 8GB;R$ 939,12
300;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I7 6700 + Cooler + RAM 16GB;R$ 1.433,16
301;Kit Pl Mãe H110 + Processador I5 9500 + Memoria  8GB, DDR4 + Cooler;R$ 1.255,00
302;Kit Placa Mãe H110 + Proc. I5 6500 + Mem. 32gb Ddr4 + Cooler;R$ 1.206,88
303;Kit Upgrade PowerPC com Placa Mãe H81 + Processador I7 4770 + Memória 8GB DDR3 + Cooler + SSD M.2 512GB;R$ 873,76
304;Kit Upgrade AMD Ryzen 5 4600g + Placa Mãe B550m DDR4  + Memória RAM 16GB 3200mhz DDR4;R$ 2.019,90
305;Kit Upgrade AMD Ryzen 5 4600g + Placa Mãe B550m DDR4 + Memoria RAM 8GB 3200mhz DDR4;R$ 1.849,90
306;Kit Placa Mãe H110 + Processador I7 7700 + Memória 8GB DDR4 + Cooler - Powerpc;R$ 1.310,00
307;Kit Pl Mãe H81-10/100 + Processador I34130 + Memoria 8GB + Cooler + 256 M2;R$ 499,00
308;Kit Placa Mãe H110 + Processador I5 6500 + Memória 32GB DDR4 + Cooler + M.2 512GB - Powerpc;R$ 1.319,63
309;Kit Upgrade Powerpc: Placa Mãe H110 + Processador I5 7400 + Memória 6 GB DDR4 + Cooler;R$ 1.004,28
310;Kit Pl Mãe H81-10/100 + Processador I5 4570 + Memoria 16 GB, DDR3 + Cooler;R$ 535,00
311;Kit Placa Mãe H61 + Proc I3 2100 + Memoria 16 Gb Ddr3 + Cooler + 256 M2;R$ 520,29
312;Kit Upgrade, Placa Mãe H110 Intel Core I5-7500 E Cooler;R$ 1.212,95
313;Kit Upgrade Intel I5 Terceira + Placa Mãe H61 + RAM 8GB DDR3 + SSD 120GB;R$ 719,91
314;Kit Upgrade AMD A6 7480 + Placa Mãe Fm2 + RAM 8GB DDR3;R$ 719,91
315;Kit Powerpc Pl Mãe H81 + Proc I3 4130 + Memoria 16 GB DDR3 + Cooler + SSD 480;R$ 644,42
316;Kit Upgrade Intel Core I7 Terceira + Placa Mãe H61 + RAM 8GB DDR3;R$ 1.034,99
317;Kit Upgrade Intel I5 Terceira + Placa Mãe H61 + RAM 4GB DDR3 + SSD 120GB + Cooler;R$ 719,91
318;Kit Upgrade Placa Mãe H81 + Processador I3 4ª  + RAM 8GB 1600mhz Ddr3;R$ 864,49
319;Kit Upgrade Processador Ryzen 5 5600x + Placa Mãe Asrock X570 Phantom Gaming 4 + Memória 16GB, DDR4;R$ 3.896,99
320;Kit Upgrade Processador Ryzen 5 5600x + Placa Mãe Asrock X570 Phantom Gaming 4 + Memória 8GB, DDR4;R$ 3.698,99
321;Kit Upgrade Placa Mãe H81 + Processador I3 4ª  + RAM 8GB 1600mhz Ddr3;R$ 864,49
322;Kit Powerpc Pl Mãe H81 + Proc I3 4130 + Memoria 16 GB DDR3 + Cooler + SSD 480;R$ 644,42
323;Kit Upgrade Processador Ryzen 7 5700x + Placa Mãe Asrock X570 Phantom Gaming 4 + Memória 8GB, DDR4;R$ 3.482,99
324;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I5 6400 + Cooler;R$ 666,10
325;Kit Upgrade - Placa-Mãe Storm-Z H81 + Processador I3 4130 + Cooler + RAM 16GB;R$ 504,14
326;Kit Upgrade - Placa-Mãe Storm-Z H110, DDR3 + Processador I3 6100 + Cooler;R$ 498,96
327;Kit Upgrade - Placa Mãe Storm-Z H510 + Processador I3 10100f + Cooler + RAM 16GB + VGA GT210;R$ 1.452,13
328;Kit Upgrade - Placa-Mãe Storm-Z H510 + Processador I3 10100f + Cooler + RAM 16GB;R$ 1.305,76
329;Kit Upgrade - Placa-Mãe Storm-Z H510 + Processador I5 10400f + Cooler + RAM 8GB + VGA GT210;R$ 1.612,27
330;Kit Placa Mãe H110 + Processador I5 6500 + Memória 8GB DDR4 + Cooler + M.2 512GB;R$ 1.043,33
331;Kit Pl Mãe H110 + Processador I3 7100 + Memoria 32GB, DDR4 + Cooler;R$ 1.117,73
332;Kit Pl H110 + Proc I5 6500 + Mem 8 GB,DDR4 + Cooler + SSD 240;R$ 901,03
333;Kit Pl Mãe H110 + Processador I7 6700 + Memoria 8GB, DDR4 + Cooler;R$ 1.145,00
334;Kit Upgrade AMD Ryzen 5 4600g + Placa Mãe B550m DDR4;R$ 1.599,90
335;Kit Upgrade Processador Intel Core I5 10400f + Placa Mãe Asrock H510m-hvs R2 + Memória 8GB DDR4;R$ 1.853,99
336;Kit Upgrade - Placa-Mãe H110 + Processador I7-6700 + Memória 16GB DDR4 + Cooler + SSD 1TB M.2;R$ 1.610,06
337;Kit Placa Mãe H81 + Proc I3 4130 + Memoria 8GB DDR3 + Cooler + SSD 480;R$ 540,55
338;Kit Pl Mãe H81-10/100 + I3 4 130 + Memoria 8 GB, DDR3 + Cooler;R$ 345,15
339;Kit Pl Mãe H81-10/100 + Processador I34130 + Memoria 16 GB, DDR3 + Cooler;R$ 425,00
340;Kit Upgrade, Processador AMD Ryzen 5 5600g, Placa Mãe Gigabyte  A520m S2h, Memória 8GB DDR4;R$ 2.294,99
341;Kit Upgrade Intel Core I3 8100t + Asus Prime H310m-e R2.0/br + Memória 8GB DDR4;R$ 1.340,99
342;Kit Pl Mãe H110 + Processador I5 8500 + Cooler;R$ 945,45
343;Kit Placa Mãe H81 + Processador I3 4130 + Memoria 8GB DDR3 + Cooler + SSD 120GB;R$ 420,64
344;Kit Pl Mãe H61 + Processador, I5 3470 + Memoria 8GB, DDR3 Kingston + Cooler;R$ 390,00
345;Kit Pl Mãe H61 + Proc I3 2100 + Memoria 4 GB DDR3 + Cooler + SSD 120;R$ 359,06
346;Kit Upgrade AMD Cardinal 4700S, 16GB RAM, AMD Radeon RX 550, 2GB GDDR5, Para Processamento;R$ 2.006,99
347;Kit Upgrade Processador Intel® Core™ I7 11700 + Placa Mãe Gigabyte H510m-h  + Memória 8gb Ddr4;R$ 3.122,99
348;Kit Upgrade Intel I7-10700, Placa Mãe H410m Com Water Cooler;R$ 2.907,00
349;Kit Upgrade - Core Duo E7200 + Placa Mãe G41 + 4GB RAM + Cooler;R$ 453,05
350;Kit Upgrade De Alto Desempenho - Ssd 960gb + 8gb Ram Ddr4, Aumento Da Velocidade Do Pc Em Até 10x;R$ 701,99
351;Kit Upgrade De Alto Desempenho - SSD 240GB + 8GR Ram DDR3, Aumento Da Velocidade Do Pc Em Até 10x;R$ 293,39
352;Kit Upgrade De Alto Desempenho - Ssd 240Gb + 8Gb Ram DDR4, Aumento Da Velocidade Do Pc Em Até 10x;R$ 375,29
353;Kit Upgrade Intel Core I3-12100f, Asus H610-e Prime 2xddr4, Gtx 1660 Super 6gb, Fonte Safe Gamer 550w Modular;R$ 3.499,65
354;Kit Upgrade De Alto Desempenho - Ssd 480gb + 8gb Ram Ddr3, Aumento Da Velocidade Do Pc Em Até 10x;R$ 494,99
355;Kit Upgrade Intel Core I5-12400f, Asus H610-e Prime 2xddr4, Ssd Kingston A400 2.5 240gb;R$ 2.309,75
356;Kit Upgrade Intel Core I5-12400f, Asus H610-e Prime 2xddr4, Ssd Kingston 240gb, 8gb 3200mhz Rgb Kingston;R$ 2.559,65
357;Kit Upgrade Intel Core I3-12100f, Asus H610-e Prime 2xddr4, Gtx 1660 Super, Fonte 550w;R$ 3.641,72
358;Kit Upgrade Galax Gtx 1660 Super 6gb Com Fonte Corsair 550w 80 Plus Bronze;R$ 2.091,87
359;Kit Upgrade Placa-Mãe Brazil PC, Intel LGA 1151, 6ª Geração - BPC-H110M-D4 + Cooler;R$ 1.129,65
360;Kit Upgrade - Processador AMD Ryzen 5-5600g + Placa Mãe A520m, DDR4;R$ ----
361;Kit Processador I5 3470 + Placa H61 1155 + 8GB DDR3 + Cooler;R$ ----
362;Kit Upgrade AMD Ryzen 5 5600g + Placa Mãe B550m DDR4;R$ ----
363;Kit Upgrade AMD Ryzen 5 5600g + Placa Mãe B550m DDR4 + Memória RAM 16GB 3200mhz DDR4;R$ ----
364;Processador Intel Core i9-10900K, LGA 1200 + Placa-mãe MSI MAG Z490 TOMAHAWK, Intel LGA 1200, ATX, DDR4;R$ ----
365;Kit Processador AMD Ryzen 9 7900X AM5 + Placa-Mãe Asrock X670E Steel Legend, ATX, AMD Ryzen, DDR5;R$ ----
366;Kit Processador AMD Ryzen 7 7700X AM5 + Placa-Mãe Asus TUF Gaming X670E-Plus Wi-Fi, AMD X670, AM5, DDR5;R$ ----
367;Kit Processador AMD Ryzen 5 5600X + Placa-Mãe Gigabyte B550M, AMD AM4, Micro ATX, + Memória XPG Spectrix D50 RGB, 8GB, 3200MHz, DDR4, CL16, Bra;R$ ----
368;Kit Processador Intel Core i5-11600K 11ª Geração LGA1200 + Placa-Mãe Asus TUF GAMING B560M-PLUS, Intel LGA1200, microATX, DDR4;R$ ----
369;Kit Processador AMD Ryzen 7 7700X + Placa-Mãe Asrock X670E Steel Legend, ATX, AMD Ryzen, DDR5 + Memória Gamer Corsair Vengeance,16GB, DDR5;R$ ----
370;Kit Processador AMD Ryzen 9 7900X AM5 + Placa-Mãe Asus Rog Strix X670E-A Gaming Wi-Fi, AMD X670, AM5, DDR5;R$ ----
371;Kit Processador AMD Ryzen 9 7900X + Placa-Mãe Asrock X670E Steel Legend, ATX, DDR5 + Memória Gamer Corsair Vengeance, RGB, 16GB, DDR5;R$ ----
372;Processador Intel Core i9-12900K, LGA 1700, Vídeo Integrado + Placa-Mãe Asus Tuf Gaming Z690-Plus D4, Intel 1700 Z690, ATX, DDR4, RGB;R$ ----
373;Kit Processador Intel Core i9-12900KF, Cache 30MB,16 Núcleos, 24 Threads, LGA 1700 + Placa-Mãe Asus TUF Gaming, Intel LGA 1700, mATX, DDR4,RGB;R$ ----
374;Kit Processador AMD Ryzen 5 5500, Cache 19MB, 3.6GHz, AM4, Sem Vídeo + Placa-Mãe Asus TUF Gaming X570-PLUS/BR, AMD AM4, ATX, DDR4;R$ ----
375;Kit Processador AMD Ryzen 7 5800X3D, Cache 100MB, 3.4GHz, AM4, Sem Vídeo + Placa-Mãe Asus TUF Gaming X570-PLUS/BR, AMD AM4, ATX, DDR4;R$ ----
376;Kit Processador Intel Core i7-11700K 11ª Geração + Placa-Mãe Asus TUF GAMING Z590-PLUS WIFI Intel Z590 LGA1200, DDR4, ATX - 90MB16C0-M0EAY0;R$ ----
377;Processador Intel Core i9-11900KF, LGA1200 + Placa-mãe MSI MAG Z490 TOMAHAWK, Intel LGA 1200, ATX, DDR4;R$ ----
378;Processador Intel Core i9-10900KF, LGA 1200 + Placa-mãe MSI MAG Z490 TOMAHAWK, Intel LGA 1200, ATX, DDR4;R$ ----
379;Processador Intel Core i9-12900KF, LGA 1700 + Placa-Mãe Asus Tuf Gaming Z690-Plus D4, Intel 1700 Z690, ATX, DDR4, RGB;R$ ----
380;Processador Intel Core i7-10700K, LGA 1200 + Placa-mãe MSI MAG Z490 TOMAHAWK, Intel LGA 1200, ATX, DDR4;R$ ----
381;Kit Processador AMD Ryzen 3 4100, Cachê 6MB, 3.8GHz, Sem Vídeo + Placa-Mãe MSI A320M-A Pro Max p/ AMD AM4, m-ATX, DDR4;R$ ----
382;Processador AMD Ryzen 5 5500 + Placa Mãe MSI A320M-A Pro, AMD AM4, mATX, DDR4;R$ ----
383;Processador AMD Ryzen 5 5600X + Placa Mãe MSI A320M-A Pro, AMD AM4, mATX, DDR4;R$ ----
384;Processador Intel Core i3-13100F + Placa Mãe Gigabyte H610M (rev. 1.0), Intel LGA1700, H610, DDR4, mATX - H610M H DDR4;R$ ----
385;Kit Processador AMD Ryzen 7 7700X AM5 + Placa-Mãe Asrock X670E Steel Legend, ATX, AMD Ryzen, DDR5;R$ ----
386;Kit Processador AMD Ryzen 9 7950X AM5 + Placa-Mãe Asus Rog Strix X670E-E Gaming Wi-Fi, AMD X670, AM5, DDR5;R$ ----
387;Kit Upgrade Intel I5, Mb 16gb, Placa Mãe H61,cooler 1155;R$ ----
388;Kit Upgrade Amd Ryzen 5 5600g / Placa Mãe Msi A520m-a Pro;R$ ----
389;Kit Upgrade AMD Ryzen 5 5600g + Placa Mãe B550m DDR4 + Memória RAM 8GB 3200mhz DDR4;R$ ----
390;Kit Upgrade AMD Ryzen 5 5600g + Placa Mãe B550m DDR4 + Memória RAM 32GB 3200mhz DDR4;R$ ----
391;Processador Intel Core i5-12400F + Placa Mãe Gigabyte H610M (rev. 1.0), Intel LGA1700, H610, DDR4, mATX;R$ ----
392;Processador AMD Ryzen 5 5600 + Placa Mãe MSI A320M-A Pro, AMD AM4, mATX, DDR4;R$ ----
393;Processador Intel Core i9-11900K, LGA1200, Vídeo Integrado + Placa-mãe MSI MAG Z490 TOMAHAWK, Intel LGA 1200, ATX, DDR4;R$ ----
394;Processador Intel Core i7-10700KF, LGA 1200 + Placa-mãe MSI MAG Z490 TOMAHAWK, Intel LGA 1200, ATX, DDR4;R$ ----
395;Kit Processador AMD Ryzen 5 7600X AM5 + Placa-Mãe Asus TUF Gaming X670E-Plus Wi-Fi, AMD X670, AM5;R$ ----
396;Kit Processador AMD Ryzen 9 7950X AM5 + Placa-Mãe Asrock X670E Steel Legend, ATX, AMD Ryzen, DDR5;R$ ----
397;Kit Processador AMD Ryzen 5 7600X AM5 +  Placa-Mãe Asrock X670E Steel Legend, ATX, AMD Ryzen, DDR5;R$ ----
398;Kit Processador AMD Ryzen 5 4500, Cachê 11MB, 3.6GHz, Sem Vídeo + Placa-Mãe MSI A320M-A Pro Max p/ AMD AM4, m-ATX, DDR4;R$ ----
399;Kit Processador AMD Ryzen 7 5800X, Cache 36MB, 3.8GHz, Sem Vídeo + Placa-Mãe Asus TUF Gaming X570-PLUS/BR, AMD AM4, ATX, DDR4;R$ ----
400;Kit Processador Intel Core i5-11600K 11ª Geração + Placa-Mãe MSI MPG Z590 Gaming Carbon, LGA 1200, ATX, DDR4, RGB, Wifi, Bluetooth;R$ ----
401;Kit Processador AMD Ryzen 5 5600 + Placa-Mãe Gigabyte B550M Aorus, AMD AM4, Micro ATX, DDR4 + Memória Vengeance LPX, 8GB, 3200MHz, DDR4, Preta;R$ ----
402;Kit Processador AMD Ryzen 5 5600G, Cache 19MB, AM4 + Placa-Mãe Gigabyte B550M, AMD AM4, Micro ATX, DDR4 + Memória XPG D60G RGB, 8GB, 3200MHz;R$ ----
403;Kit Processador Intel Core i7-11700K + Placa Mãe Gigabyte Z590M GAMING X (rev. 1.0);R$ ----
404;Kit Processador AMD Ryzen 7 3700X + Placa-Mãe GALAX B550M;R$ ----
405;Kit Processador AMD Ryzen 7 3800X + Placa-Mãe GALAX B550M EX;R$ ----
406;Kit Memória XPG Spectrix D41 RGB, 8GB, 3000MHz, DDR4, CL16 + SSD Adata SU635, 480GB, SATA, Leituras: 520MB/s e Gravações: 450MB/s;R$ ----
407;Kit Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo), AM4, , Vídeo Integrado, 6 Núcleos + Placa-Mãe Asus TUF Gaming B450M-Pro II;R$ ----
408;Kit Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo), AM4, Vídeo Integrado, 6 Núcleos + Placa-Mãe Asus Prime B450M Gaming/BR, AMD AM4;R$ ----
409;Kit Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo), AM4, Vídeo Integrado, 6 Núcleos + Placa-Mãe Gigabyte B450M DS3H V2, AMD B450;R$ ----
410;Kit Hardware - Processador AMD Ryzen 5 5600G + Placa-mãe Asus B450M-Pro II + RAM Corsair 8GB 2666MHz + SSD XPG M.2 256GB +  Fonte Gigabyte 450W;R$ ----
411;Kit Hardware Silver AMD Ryzen 5 5600G + Placa-Mãe Gigabyte B450M DS3H V2, + RAM Corsair 8GB 2666MHz + SSD XPG M.2 NVMe 256GB + Fonte Corsair 450WK;R$ ----
412;Kit Hardware Silver AMD Ryzen 5 5600G + Placa-mãe Gigabyte B450M DS3H + RAM Kingston 8GB 2666MHz + SSD Patriot M.2 128GB + Fonte Gigabyte 450W;R$ ----
413;Kit Hardware Silver AMD Ryzen 5 5600G + Placa-mãe Asus B450M-Plus II + RAM Kingston 8GB 2666MHz + SSD Patriot M.2 128GB + Fonte Gigabyte 550W;R$ ----
414;Kit Hardware Silver AMD Ryzen 5600G + Placa-mãe Gigabyte B450M DS3H + RAM Corsair 8GB 2666MHz + SSD XPG M.2 NVMe 512GB + Fonte Gigabyte 550W;R$ ----
415;Kit Hardware Silver AMD Ryzen 5600G + Placa-mãe Asus Gigabyte B450M S2H + RAM Corsair 8GB 2666MHz + SSD XPG M.2 512GB + Fonte Corsair 450W;R$ ----
416;Kit Placa de Vídeo Gigabyte NVIDIA GeForce GTX 1660 Ti OC 6G + Fonte Gigabyte GP-P450B 450W, 80 Plus Bronze;R$ ----
417;Kit Placa de Vídeo Gigabyte NVIDIA GeForce RTX 3060 Eeagle (rev. 2.0) + Fonte Gigabyte GP-P550B 550W + Placa-Mãe Gigabyte B450M DS3H, AMD, DRR4;R$ ----
418;Kit Placa de Vídeo Gigabyte NVIDIA GeForce RTX 3080 Ti VISION OC 12G LHR + Fonte XPG Core Reactor, 750W + COOLER FAN RISE MODE AQUA MOTHERBOARD;R$ ----
419;Kit Placa de Vídeo Zotac Gaming NVIDIA GeForce GTX 1660 Super AMP + Fonte Corsair CV450 + COOLER FAN RISE MODE AQUA MOTHERBOARD, 120MM, RGB, 12;R$ ----
420;Kit Placa de Vídeo Asus Dual RX 6600 XT O8G + Fonte Asus TUF-GAMING-450B, 450W, 80 Plus Bronze;R$ ----
421;Kit Placa de Vídeo Gigabyte NVIDIA GeForce RTX 2060 D6 6G, GDDR6 + Fonte Gigabyte GP-P550B 550W, 80 Plus Bronze - 28200-P550B-1BRR;R$ ----
422;Kit Placa de Vídeo Gigabyte NVIDIA GeForce RTX 2060 D6 6G, GDDR6 + Gabinete Gamer Gigabyte C200G, Mid Tower, RGB, Lateral e Frontal em Vidro;R$ ----
423;Kit Placa de Vídeo Gigabyte NVIDIA GeForce RTX 2060 D6 6G, GDDR6 + Placa de Som Asus Strix Raid Pro, PCIe, Canal 7.1;R$ ----
424;Kit Upgrade Intel® Core™ 5 10400f + Asus Tuf B460m Plus Gaming/br;R$ ----
425;Kit Processador Intel Core i3-10105, Cache 6MB, 3.7GHz (4.4GHz Max Turbo) + Placa Mãe Gigabyte H510M (rev.1.0), Intel LGA1200, ATX, DDR4;R$ ----
426;Kit Processador Intel Core i3-10105F, Cache 6MB, 3.7GHz (4.4GHz Max Turbo) + Placa Mãe Gigabyte H510M (rev.1.0), Intel LGA1200, ATX, DDR4;R$ ----
427;Kit Processador Intel Core i5-10400, Cache 12MB, 2.9GHz (4.3GHz Max Turbo) + Placa-Mãe Gigabyte H510M (rev.1.0), Intel LGA1200, ATX, DDR4;R$ ----
